 INPUT STRING:	انا
          VOC:	<in~
        GLOSS:	despite/even if/in spite of the fact that/verily/That/Although/truly

 INPUT STRING:	الموتور
     IS_TRANS:	Almwtwr
        INDEX:	P2W7
      OFFSETS:	29-36
       TOKENS:	P2W8-P2W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muwtuwr_1]
   UNSPLITVOC:	(Almuwtuwr)
          POS:	DET+NOUN
          VOC:	Al+muwtuwr
        GLOSS:	the+motor

 INPUT STRING:	صوتة
     IS_TRANS:	Swtp
        INDEX:	P2W8
      OFFSETS:	37-41
       TOKENS:	P2W9-P2W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Suwt_1]
   UNSPLITVOC:	(Suwtuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Suwt+uh
        GLOSS:	sounds/soundu/votes/vote/sound/voices/voice+his/its

 INPUT STRING:	اعلى
     IS_TRANS:	AElY
        INDEX:	P2W9
      OFFSETS:	42-46
       TOKENS:	P2W11-P2W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEolaY_1]
   UNSPLITVOC:	(>aEolaY)
          POS:	ADJ_COMP
          VOC:	>aEolaY
        GLOSS:	higher/highest/supreme

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P2W10
      OFFSETS:	47-49
       TOKENS:	P2W12-P2W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الاول
     IS_TRANS:	AlAwl
        INDEX:	P2W11
      OFFSETS:	50-55
       TOKENS:	P2W13-P2W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw~al_1]
   UNSPLITVOC:	(Al>aw~al)
          POS:	DET+ADJ
          VOC:	Al+>aw~al
        GLOSS:	the+first/first-place/best/top/early/beginning/ancients/first of all

 INPUT STRING:	كأنى
     IS_TRANS:	k>nY
        INDEX:	P2W12
      OFFSETS:	56-60
       TOKENS:	P2W14-P2W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ka>an~_1]
   UNSPLITVOC:	(ka>an~iy)
          POS:	PSEUDO_VERB+PRON_1S
          VOC:	ka>an~+iy
        GLOSS:	as if+I

 INPUT STRING:	حارق
     IS_TRANS:	HArq
        INDEX:	P2W13
      OFFSETS:	61-65
       TOKENS:	P2W16-P2W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HAriq_1]
   UNSPLITVOC:	(HAriq)
          POS:	NOUN
          VOC:	HAriq
        GLOSS:	burning

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P2W14
      OFFSETS:	66-69
       TOKENS:	P2W17-P2W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الغيار
     IS_TRANS:	AlgyAr
        INDEX:	P2W15
      OFFSETS:	70-76
       TOKENS:	P2W18-P2W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[giyAr_1]
   UNSPLITVOC:	(AlgiyAr)
          POS:	DET+NOUN
          VOC:	Al+giyAr
        GLOSS:	the+exchange/interchange/replacement

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P3W1
      OFFSETS:	0-2
       TOKENS:	P3W1-P3W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	something with/at/with

 INPUT STRING:	انى
     IS_TRANS:	AnY
        INDEX:	P3W2
      OFFSETS:	3-6
       TOKENS:	P3W2-P3W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~iy)
          POS:	SUB_CONJ+PRON_1S
          VOC:	<in~+iy
        GLOSS:	that+I

 INPUT STRING:	متعود
     IS_TRANS:	mtEwd
        INDEX:	P3W3
      OFFSETS:	7-12
       TOKENS:	P3W4-P3W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mitoEaw~id_1]
   UNSPLITVOC:	(mitoEaw~id)
          POS:	NOUN.VN
          VOC:	mitoEaw~id
        GLOSS:	accustomed/habituated

 INPUT STRING:	انقل
     IS_TRANS:	Anql
        INDEX:	P3W4
      OFFSETS:	13-17
       TOKENS:	P3W5-P3W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naqal_1]
   UNSPLITVOC:	(Aanoqil)
          POS:	IV1S+IV
          VOC:	Aa+noqil
        GLOSS:	I+transfer/transport/transmit/translate/be transferred/be transported/be transmited/be translated

 INPUT STRING:	بين
     IS_TRANS:	byn
        INDEX:	P3W5
      OFFSETS:	18-21
       TOKENS:	P3W6-P3W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[biyn_1]
   UNSPLITVOC:	(biyn)
          POS:	NOUN
          VOC:	biyn
        GLOSS:	between/betwen/among

 INPUT STRING:	2500
     IS_TRANS:	2500
        INDEX:	P3W6
      OFFSETS:	22-26
       TOKENS:	P3W7-P3W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(2500)
          POS:	NOUN_NUM
          VOC:	2500
        GLOSS:	2500

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P3W7
      OFFSETS:	27-28
       TOKENS:	P3W8-P3W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and/particle introducing an oath

 INPUT STRING:	3000
     IS_TRANS:	3000
        INDEX:	P3W8
      OFFSETS:	28-32
       TOKENS:	P3W9-P3W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(3000)
          POS:	NOUN_NUM
          VOC:	3000
        GLOSS:	3000

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P3W9
      OFFSETS:	33-35
       TOKENS:	P3W10-P3W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but/yet

 INPUT STRING:	صوت
     IS_TRANS:	Swt
        INDEX:	P3W10
      OFFSETS:	36-39
       TOKENS:	P3W11-P3W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sawt_1]
   UNSPLITVOC:	(Sawt)
          POS:	NOUN
          VOC:	Sawt
        GLOSS:	sounds/soundu/votes/vote/sound/voices/voice

 INPUT STRING:	الموتور
     IS_TRANS:	Almwtwr
        INDEX:	P3W11
      OFFSETS:	40-47
       TOKENS:	P3W12-P3W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muwtuwr_1]
   UNSPLITVOC:	(Almuwtuwr)
          POS:	DET+NOUN
          VOC:	Al+muwtuwr
        GLOSS:	the+motor

 INPUT STRING:	اعلى
     IS_TRANS:	AElY
        INDEX:	P3W12
      OFFSETS:	48-52
       TOKENS:	P3W13-P3W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEolaY_1]
   UNSPLITVOC:	(>aEolaY)
          POS:	ADJ_COMP
          VOC:	>aEolaY
        GLOSS:	higher/highest/supreme

 INPUT STRING:	عند
     IS_TRANS:	End
        INDEX:	P3W13
      OFFSETS:	53-56
       TOKENS:	P3W14-P3W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(Eanod)
          POS:	NOUN
          VOC:	Eanod
        GLOSS:	at/with

 INPUT STRING:	نفس
     IS_TRANS:	nfs
        INDEX:	P3W14
      OFFSETS:	57-60
       TOKENS:	P3W15-P3W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafos)
          POS:	NOUN
          VOC:	nafos
        GLOSS:	same/self/selves/soul/souls

 INPUT STRING:	عدد
     IS_TRANS:	Edd
        INDEX:	P3W15
      OFFSETS:	61-64
       TOKENS:	P3W16-P3W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eadad_1]
   UNSPLITVOC:	(Eadad)
          POS:	NOUN
          VOC:	Eadad
        GLOSS:	number/quantity/issue/numbers/issues

 INPUT STRING:	اللفات
     IS_TRANS:	AllfAt
        INDEX:	P3W16
      OFFSETS:	65-71
       TOKENS:	P3W17-P3W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laf~ap_1]
   UNSPLITVOC:	(All~af~At)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+laf~+At
        GLOSS:	the+circuit/turning/coil/reel/package+[fem.pl.]

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P4W1
      OFFSETS:	0-2
       TOKENS:	P4W1-P4W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عارف
     IS_TRANS:	EArf
        INDEX:	P4W2
      OFFSETS:	3-7
       TOKENS:	P4W2-P4W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArif)
          POS:	ADJ
          VOC:	EArif
        GLOSS:	knowing/having knowledge of

 INPUT STRING:	دة
     IS_TRANS:	dp
        INDEX:	P4W3
      OFFSETS:	8-10
       TOKENS:	P4W3-P4W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	these/this

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P4W4
      OFFSETS:	11-13
       TOKENS:	P4W4-P4W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	اية
     IS_TRANS:	Ayp
        INDEX:	P4W5
      OFFSETS:	14-17
       TOKENS:	P4W5-P4W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_3]
   UNSPLITVOC:	(<iyh)
          POS:	REL_PRON
          VOC:	<iyh
        GLOSS:	why/where/when/whatever/what/which

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P4W6
      OFFSETS:	18-22
       TOKENS:	P4W6-P4W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	ADJ
          VOC:	mumokin
        GLOSS:	possible

 INPUT STRING:	تفيدونا
     IS_TRANS:	tfydwnA
        INDEX:	P4W7
      OFFSETS:	23-30
       TOKENS:	P4W7-P4W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fAd_1]
   UNSPLITVOC:	(tifiyduwnA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P+IVSUFF_DO:1P
          VOC:	ti+fiyd+uwA+nA
        GLOSS:	you [pl.]+report/inform/provide/benifit+[pl.]+us

 INPUT STRING:	اى
     IS_TRANS:	AY
        INDEX:	P5W1
      OFFSETS:	0-2
       TOKENS:	P5W1-P5W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	INTERROG_PRON
          VOC:	>ay~
        GLOSS:	which

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P5W2
      OFFSETS:	3-7
       TOKENS:	P5W2-P5W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	ADJ
          VOC:	mumokin
        GLOSS:	possible

 INPUT STRING:	تكون
     IS_TRANS:	tkwn
        INDEX:	P5W3
      OFFSETS:	8-12
       TOKENS:	P5W3-P5W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(tikuwn)
          POS:	IV3FS+IV
          VOC:	ti+kuwn
        GLOSS:	it/they/she+be/was/were

 INPUT STRING:	الاسباب
     IS_TRANS:	AlAsbAb
        INDEX:	P5W4
      OFFSETS:	13-20
       TOKENS:	P5W4-P5W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabab_1]
   UNSPLITVOC:	(AlAsobAb)
          POS:	DET+NOUN
          VOC:	Al+AsobAb
        GLOSS:	the+reason/cause/because of/due to/reasons/causes/circumstances

 INPUT STRING:	للموضوع
     IS_TRANS:	llmwDwE
        INDEX:	P5W5
      OFFSETS:	21-28
       TOKENS:	P5W5-P5W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(lilmawDuwE)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+mawDuwE
        GLOSS:	for/to+the+subject/theme/issue/subjects/themes/issues

 INPUT STRING:	دة
     IS_TRANS:	dp
        INDEX:	P5W6
      OFFSETS:	29-31
       TOKENS:	P5W7-P5W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	these/this

 INPUT STRING:	واحله
     IS_TRANS:	wAHlh
        INDEX:	P5W7
      OFFSETS:	32-37
       TOKENS:	P5W8-P5W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hal~_1]
   UNSPLITVOC:	(wi>aHil~uh)
          POS:	CONJ+IV1S+IV+IVSUFF_DO:3MS
          VOC:	wi+>a+Hil~+uh
        GLOSS:	and+I+solve(problem)+it/him

 INPUT STRING:	ازاى
     IS_TRANS:	AzAY
        INDEX:	P5W8
      OFFSETS:	38-42
       TOKENS:	P5W11-P5W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~Ay_1]
   UNSPLITVOC:	(Aiz~Ay)
          POS:	INTERROG_ADV
          VOC:	Aiz~Ay
        GLOSS:	why/how

 INPUT STRING:	هل
     IS_TRANS:	hl
        INDEX:	P6W1
      OFFSETS:	0-2
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hal_1]
   UNSPLITVOC:	(hal)
          POS:	INTERROG_PART
          VOC:	hal
        GLOSS:	do?/is?

 INPUT STRING:	كهرباء
     IS_TRANS:	khrbA'
        INDEX:	P6W2
      OFFSETS:	3-9
       TOKENS:	P6W2-P6W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kahorabA'_1]
   UNSPLITVOC:	(kahorabA')
          POS:	NOUN
          VOC:	kahorabA'
        GLOSS:	electricity

 INPUT STRING:	متلا
     IS_TRANS:	mtlA
        INDEX:	P6W3
      OFFSETS:	10-14
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(mtlA)
          POS:	TYPO
          VOC:	mtlA
        GLOSS:	nogloss

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P6W4
      OFFSETS:	15-18
       TOKENS:	P6W4-P6W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	but not

 INPUT STRING:	بنزين
     IS_TRANS:	bnzyn
        INDEX:	P6W5
      OFFSETS:	19-24
       TOKENS:	P6W5-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[banoziyn_1]
   UNSPLITVOC:	(banoziyn)
          POS:	NOUN
          VOC:	banoziyn
        GLOSS:	fuel tank

 INPUT STRING:	رديئ
     IS_TRANS:	rdy}
        INDEX:	P6W6
      OFFSETS:	25-29
       TOKENS:	P6W6-P6W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[radiy}_1]
   UNSPLITVOC:	(radiy})
          POS:	ADJ
          VOC:	radiy}
        GLOSS:	bad/wicked/malicious

 INPUT STRING:	لانى
     IS_TRANS:	lAnY
        INDEX:	P7W1
      OFFSETS:	0-4
       TOKENS:	P7W1-P7W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(la<in~iy)
          POS:	PREP+SUB_CONJ+PRON_1S
          VOC:	li+<in~+iy
        GLOSS:	to/for+that+I

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P7W2
      OFFSETS:	5-8
       TOKENS:	P7W4-P7W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
