 INPUT STRING:	السلام
     IS_TRANS:	AlAjnbyp
        INDEX:	P2W15
      OFFSETS:	81-89
       TOKENS:	P2W17-P2W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ajonabiy_1]
   UNSPLITVOC:	(Al>ajonabiy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+>ajonabiy~+ap
        GLOSS:	the+foreign+[fem.sg.]

 INPUT STRING:	التى
     IS_TRANS:	AltY
        INDEX:	P2W16
      OFFSETS:	90-94
       TOKENS:	P2W18-P2W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ail~atiy_1]
   UNSPLITVOC:	(Al~atiy)
          POS:	REL_PRON
          VOC:	Al~atiy
        GLOSS:	which/who/whom [fem.sg.]

 INPUT STRING:	اقيمت
     IS_TRANS:	Aqymt
        INDEX:	P2W17
      OFFSETS:	95-100
       TOKENS:	P2W19-P2W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aqAm_1]
   UNSPLITVOC:	(>uqyimat)
          POS:	PV_PASS+PVSUFF_SUBJ:3FS
          VOC:	>uqyim+at
        GLOSS:	be held+it/they/she

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P2W18
      OFFSETS:	101-103
       TOKENS:	P2W20-P2W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P2W19
      OFFSETS:	104-107
       TOKENS:	P2W21-P2W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miSor_1]
   UNSPLITVOC:	(miSor)
          POS:	NOUN_PROP
          VOC:	miSor
        GLOSS:	Egypt

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P2W20
      OFFSETS:	108-111
       TOKENS:	P2W22-P2W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	الثورة
     IS_TRANS:	Alvwrp
        INDEX:	P2W21
      OFFSETS:	112-118
       TOKENS:	P2W23-P2W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vawrap_1]
   UNSPLITVOC:	(Alv~awrap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+vawr+ap
        GLOSS:	the+revolution/uprising+[fem.sg.]

 INPUT STRING:	والتى
     IS_TRANS:	wAltY
        INDEX:	P2W22
      OFFSETS:	119-124
       TOKENS:	P2W24-P2W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ail~atiy_1]
   UNSPLITVOC:	(waAl~atiy)
          POS:	CONJ+REL_PRON
          VOC:	wa+Al~atiy
        GLOSS:	and+which/who/whom [fem.sg.]

 INPUT STRING:	اقيمت
     IS_TRANS:	Aqymt
        INDEX:	P2W23
      OFFSETS:	125-130
       TOKENS:	P2W26-P2W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aqAm_1]
   UNSPLITVOC:	(>uqyimat)
          POS:	PV_PASS+PVSUFF_SUBJ:3FS
          VOC:	>uqyim+at
        GLOSS:	be held+it/they/she

 INPUT STRING:	بدعوى
     IS_TRANS:	bdEwY
        INDEX:	P2W24
      OFFSETS:	131-136
       TOKENS:	P2W27-P2W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daEowaY_1]
   UNSPLITVOC:	(bidaEowaY)
          POS:	PREP+NOUN
          VOC:	bi+daEowaY
        GLOSS:	with/by+lawsuit/allegation/legal action/lawsuits/allegations/legal actions/call

 INPUT STRING:	ال
     IS_TRANS:	Al
        INDEX:	P2W25
      OFFSETS:	137-139
       TOKENS:	P2W29-P2W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Al_1]
   UNSPLITVOC:	(Al)
          POS:	DET
          VOC:	Al
        GLOSS:	the

 INPUT STRING:	الية
     IS_TRANS:	Alyp
        INDEX:	P2W26
      OFFSETS:	140-144
       TOKENS:	P2W30-P2W30
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(Alyp)
          POS:	TYPO
          VOC:	Alyp
        GLOSS:	nogloss

 INPUT STRING:	منظمات
     IS_TRANS:	mnZmAt
        INDEX:	P2W27
      OFFSETS:	145-151
       TOKENS:	P2W31-P2W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[munaZ~amap_1]
   UNSPLITVOC:	(munaZ~amAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	munaZ~am+At
        GLOSS:	organizations+[fem.pl.]

 INPUT STRING:	حقوق
     IS_TRANS:	Hqwq
        INDEX:	P2W28
      OFFSETS:	152-156
       TOKENS:	P2W32-P2W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Huquwq)
          POS:	NOUN
          VOC:	Huquwq
        GLOSS:	right, prerogative, truth

 INPUT STRING:	الانسان
     IS_TRANS:	AlAnsAn
        INDEX:	P2W29
      OFFSETS:	157-164
       TOKENS:	P2W33-P2W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<inosAn_1]
   UNSPLITVOC:	(Al<inosAn)
          POS:	DET+NOUN
          VOC:	Al+<inosAn
        GLOSS:	the+human being/human beings

 INPUT STRING:	ودعم
     IS_TRANS:	wdEm
        INDEX:	P2W30
      OFFSETS:	165-169
       TOKENS:	P2W34-P2W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daEom_1]
   UNSPLITVOC:	(widaEom)
          POS:	CONJ+NOUN
          VOC:	wi+daEom
        GLOSS:	and+support/assistance/endorsement

 INPUT STRING:	الديموقراطية
     IS_TRANS:	AldymwqrATyp
        INDEX:	P2W31
      OFFSETS:	170-182
       TOKENS:	P2W36-P2W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[diymuwqrATiy_1]
   UNSPLITVOC:	(AldiymuwqrATiy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+diymuwqrATiy~+ap
        GLOSS:	the+democrat+[fem.sg.]

 INPUT STRING:	وكلنا
     IS_TRANS:	wklnA
        INDEX:	P3W1
      OFFSETS:	0-5
       TOKENS:	P3W1-P3W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~inA)
          POS:	CONJ+NOUN_QUANT+POSS_PRON_1P
          VOC:	wi+kul~+nA
        GLOSS:	and+all+our

 INPUT STRING:	فاكرين
     IS_TRANS:	fAkryn
        INDEX:	P3W2
      OFFSETS:	6-12
       TOKENS:	P3W4-P3W4
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(fAkryn)
          POS:	NO_FUNC
          VOC:	fAkryn
        GLOSS:	nogloss

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P3W3
      OFFSETS:	13-15
       TOKENS:	P3W5-P3W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P3W4
      OFFSETS:	16-19
       TOKENS:	P3W6-P3W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as, when

 INPUT STRING:	الحكومة
     IS_TRANS:	AlHkwmp
        INDEX:	P3W5
      OFFSETS:	20-27
       TOKENS:	P3W7-P3W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(AlHukuwmap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Hukuwm+ap
        GLOSS:	the+government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	داهمت
     IS_TRANS:	dAhmt
        INDEX:	P3W6
      OFFSETS:	28-33
       TOKENS:	P3W8-P3W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAham_1]
   UNSPLITVOC:	(dAhomit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	dAhom+it
        GLOSS:	raid/attack/storm/surprise+it/they/she

 INPUT STRING:	هذة
     IS_TRANS:	h*p
        INDEX:	P3W7
      OFFSETS:	34-37
       TOKENS:	P3W9-P3W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[h`*A_1]
   UNSPLITVOC:	(h`*ihi)
          POS:	DEM_PRON_F
          VOC:	h`*ihi
        GLOSS:	this/these

 INPUT STRING:	المنظمات
     IS_TRANS:	AlmnZmAt
        INDEX:	P3W8
      OFFSETS:	38-46
       TOKENS:	P3W10-P3W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[munaZ~im_1]
   UNSPLITVOC:	(AlmunaZ~imAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+munaZ~im+At
        GLOSS:	the+organizer/sponsor+[fem.pl.]

 INPUT STRING:	المتفذلكين
     IS_TRANS:	Almtf*lkyn
        INDEX:	P3W9
      OFFSETS:	47-57
       TOKENS:	P3W11-P3W11
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(Almtf*lkyn)
          POS:	NO_FUNC
          VOC:	Almtf*lkyn
        GLOSS:	nogloss

 INPUT STRING:	قعدو
     IS_TRANS:	qEdw
        INDEX:	P3W10
      OFFSETS:	58-62
       TOKENS:	P3W12-P3W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaEad_1]
   UNSPLITVOC:	(qaEaduwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	qaEad+uwA
        GLOSS:	sit down/be seated/remain+they

 INPUT STRING:	ينتقدو
     IS_TRANS:	yntqdw
        INDEX:	P3W11
      OFFSETS:	63-69
       TOKENS:	P3W13-P3W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotaqad_1]
   UNSPLITVOC:	(yinotiqoduwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+notiqod+uwA
        GLOSS:	they+criticize+they

 INPUT STRING:	ويقولو
     IS_TRANS:	wyqwlw
        INDEX:	P3W12
      OFFSETS:	70-76
       TOKENS:	P3W14-P3W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(wiyiquwluwA)
          POS:	CONJ+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	wi+yi+quwl+uwA
        GLOSS:	and+they+said/say/be said/say/(for example)+they

 INPUT STRING:	ازاى
     IS_TRANS:	AzAY
        INDEX:	P3W13
      OFFSETS:	77-81
       TOKENS:	P3W16-P3W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~Ay_1]
   UNSPLITVOC:	(Aiz~Ay)
          POS:	INTERROG_ADV
          VOC:	Aiz~Ay
        GLOSS:	how

 INPUT STRING:	دة
     IS_TRANS:	dp
        INDEX:	P3W14
      OFFSETS:	82-84
       TOKENS:	P3W17-P3W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this [masc.sg.]

 INPUT STRING:	ظلم
     IS_TRANS:	Zlm
        INDEX:	P3W15
      OFFSETS:	85-88
       TOKENS:	P3W18-P3W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Zulom_1]
   UNSPLITVOC:	(Zulom)
          POS:	NOUN
          VOC:	Zulom
        GLOSS:	injustice

 INPUT STRING:	احنا
     IS_TRANS:	AHnA
        INDEX:	P3W16
      OFFSETS:	89-93
       TOKENS:	P3W19-P3W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(AiHonA)
          POS:	PRON_1P
          VOC:	AiHonA
        GLOSS:	we

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P3W17
      OFFSETS:	94-96
       TOKENS:	P3W20-P3W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	عصر
     IS_TRANS:	ESr
        INDEX:	P3W18
      OFFSETS:	97-100
       TOKENS:	P3W21-P3W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EaSor_1]
   UNSPLITVOC:	(EaSor)
          POS:	NOUN
          VOC:	EaSor
        GLOSS:	age/period/epoch/ages/periods/epochs

 INPUT STRING:	الحرية
     IS_TRANS:	AlHryp
        INDEX:	P3W19
      OFFSETS:	101-107
       TOKENS:	P3W22-P3W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Huriy~ap_1]
   UNSPLITVOC:	(AlHuriy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Huriy~+ap
        GLOSS:	the+freedom+[fem.sg.]

 INPUT STRING:	ازاى
     IS_TRANS:	AzAY
        INDEX:	P3W20
      OFFSETS:	108-112
       TOKENS:	P3W23-P3W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~Ay_1]
   UNSPLITVOC:	(Aiz~Ay)
          POS:	INTERROG_ADV
          VOC:	Aiz~Ay
        GLOSS:	how

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W21
      OFFSETS:	112-113
       TOKENS:	P3W24-P3W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P3W22
      OFFSETS:	113-114
       TOKENS:	P3W25-P3W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	وازاى
     IS_TRANS:	wAzAY
        INDEX:	P3W23
      OFFSETS:	114-119
       TOKENS:	P3W26-P3W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~Ay_1]
   UNSPLITVOC:	(waAiz~Ay)
          POS:	CONJ+INTERROG_ADV
          VOC:	wa+Aiz~Ay
        GLOSS:	and+how

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W24
      OFFSETS:	119-120
       TOKENS:	P3W28-P3W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W25
      OFFSETS:	120-121
       TOKENS:	P3W29-P3W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W26
      OFFSETS:	121-122
       TOKENS:	P3W30-P3W30
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W27
      OFFSETS:	122-123
       TOKENS:	P3W31-P3W31
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W28
      OFFSETS:	123-124
       TOKENS:	P3W32-P3W32
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
