 INPUT STRING:	بسم
 INPUT STRING:	بنعيش
     IS_TRANS:	bnEy$
        INDEX:	P3W4
      OFFSETS:	15-20
       TOKENS:	P3W5-P3W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EA$_1]
   UNSPLITVOC:	(biniEiy$)
          POS:	PROG_PART+IV1P+IV
          VOC:	bi+ni+Eiy$
        GLOSS:	[present-tense]+we+live/experience/long live!/be lived/be experienced

 INPUT STRING:	لحظه
     IS_TRANS:	lHZh
        INDEX:	P3W5
      OFFSETS:	21-25
       TOKENS:	P3W7-P3W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laHoZap_1]
   UNSPLITVOC:	(laHoZap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	laHoZ+ap
        GLOSS:	moment/instant+[fem.sg.]

 INPUT STRING:	تاريخيه
     IS_TRANS:	tAryxyh
        INDEX:	P3W6
      OFFSETS:	26-33
       TOKENS:	P3W8-P3W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAriyxiy_1]
   UNSPLITVOC:	(tAriyxiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	tAriyxiy~+ap
        GLOSS:	historical+[fem.sg.]

 INPUT STRING:	ونقطة
     IS_TRANS:	wnqTp
        INDEX:	P3W7
      OFFSETS:	34-39
       TOKENS:	P3W9-P3W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuqoTap_1]
   UNSPLITVOC:	(winuqoTap)
          POS:	CONJ+NOUN+NSUFF_FEM_SG
          VOC:	wi+nuqoT+ap
        GLOSS:	and+point/location/position+[fem.sg.]

 INPUT STRING:	تحول
     IS_TRANS:	tHwl
        INDEX:	P3W8
      OFFSETS:	40-44
       TOKENS:	P3W11-P3W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[taHaw~ul_1]
   UNSPLITVOC:	(taHaw~ul)
          POS:	NOUN
          VOC:	taHaw~ul
        GLOSS:	change/transformation

 INPUT STRING:	تاريخيه
     IS_TRANS:	tAryxyh
        INDEX:	P3W9
      OFFSETS:	45-52
       TOKENS:	P3W12-P3W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAriyxiy_1]
   UNSPLITVOC:	(tAriyxiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	tAriyxiy~+ap
        GLOSS:	historical+[fem.sg.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P3W10
      OFFSETS:	53-55
       TOKENS:	P3W13-P3W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	التاريخ
     IS_TRANS:	AltAryx
        INDEX:	P3W11
      OFFSETS:	56-63
       TOKENS:	P3W14-P3W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAriyx_1]
   UNSPLITVOC:	(Alt~Ariyx)
          POS:	DET+NOUN
          VOC:	Al+tAriyx
        GLOSS:	the+date/history

 INPUT STRING:	المصرى
     IS_TRANS:	AlmSrY
        INDEX:	P3W12
      OFFSETS:	64-70
       TOKENS:	P3W15-P3W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(AlmaSoriy)
          POS:	DET+ADJ
          VOC:	Al+maSoriy
        GLOSS:	the+egyptian

 INPUT STRING:	الى
     IS_TRANS:	AlY
        INDEX:	P3W13
      OFFSETS:	71-74
       TOKENS:	P3W16-P3W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AilaY_1]
   UNSPLITVOC:	(AilaY)
          POS:	PREP
          VOC:	AilaY
        GLOSS:	to

 INPUT STRING:	طالما
     IS_TRANS:	TAlmA
        INDEX:	P3W14
      OFFSETS:	75-80
       TOKENS:	P3W17-P3W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TAlamA_1]
   UNSPLITVOC:	(TAlamA)
          POS:	SUB_CONJ
          VOC:	TAlamA
        GLOSS:	as long as

 INPUT STRING:	وجدت
     IS_TRANS:	wjdt
        INDEX:	P3W15
      OFFSETS:	81-85
       TOKENS:	P3W18-P3W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wagad_1]
   UNSPLITVOC:	(wujidat)
          POS:	PV_PASS+PVSUFF_SUBJ:3FS
          VOC:	wujid+at
        GLOSS:	be found/exist+it/they/she [verb]

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P3W16
      OFFSETS:	86-89
       TOKENS:	P3W19-P3W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	there is+he

 INPUT STRING:	لحظات
     IS_TRANS:	lHZAt
        INDEX:	P3W17
      OFFSETS:	90-95
       TOKENS:	P3W21-P3W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laHoZap_1]
   UNSPLITVOC:	(laHaZAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	laHaZ+At
        GLOSS:	moments/instants+[fem.pl.]

 INPUT STRING:	لها
     IS_TRANS:	lhA
        INDEX:	P3W18
      OFFSETS:	96-99
       TOKENS:	P3W22-P3W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lahA)
          POS:	PREP+PRON_3FS
          VOC:	li+hA
        GLOSS:	for+her/it

 INPUT STRING:	تأثير
     IS_TRANS:	t>vyr
        INDEX:	P3W19
      OFFSETS:	100-105
       TOKENS:	P3W24-P3W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ta>oviyr_1]
   UNSPLITVOC:	(ta>oviyr)
          POS:	NOUN.VN
          VOC:	ta>oviyr
        GLOSS:	effect/influence/impact

 INPUT STRING:	ليس
     IS_TRANS:	lys
        INDEX:	P3W20
      OFFSETS:	106-109
       TOKENS:	P3W25-P3W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layosa_1]
   UNSPLITVOC:	(layosa)
          POS:	NEG_PART
          VOC:	layosa
        GLOSS:	not

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P3W21
      OFFSETS:	110-112
       TOKENS:	P3W26-P3W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	حياة
     IS_TRANS:	HyAp
        INDEX:	P3W22
      OFFSETS:	113-117
       TOKENS:	P3W27-P3W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HayAp_1]
   UNSPLITVOC:	(HayAp)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HayA+ap
        GLOSS:	life+[fem.sg.]

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P3W23
      OFFSETS:	118-121
       TOKENS:	P3W28-P3W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	وحدها
     IS_TRANS:	wHdhA
        INDEX:	P3W24
      OFFSETS:	122-127
       TOKENS:	P3W29-P3W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waHod_1]
   UNSPLITVOC:	(waHodhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	waHod+hA
        GLOSS:	alone/only+its/their/her

 INPUT STRING:	بل
     IS_TRANS:	bl
        INDEX:	P3W25
      OFFSETS:	128-130
       TOKENS:	P3W31-P3W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bal_1]
   UNSPLITVOC:	(bal)
          POS:	CONJ
          VOC:	bal
        GLOSS:	Rather, even, but, yet, however

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P3W26
      OFFSETS:	131-133
       TOKENS:	P3W32-P3W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الوطن
     IS_TRANS:	AlwTn
        INDEX:	P3W27
      OFFSETS:	134-139
       TOKENS:	P3W33-P3W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waTan_1]
   UNSPLITVOC:	(AlwaTan)
          POS:	DET+NOUN
          VOC:	Al+waTan
        GLOSS:	the+nation/homeland

 INPUT STRING:	العربى
     IS_TRANS:	AlErbY
        INDEX:	P3W28
      OFFSETS:	140-146
       TOKENS:	P3W34-P3W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earabiy_1]
   UNSPLITVOC:	(AlEarabiy)
          POS:	DET+ADJ
          VOC:	Al+Earabiy
        GLOSS:	the+Arab

 INPUT STRING:	بالكامل
     IS_TRANS:	bAlkAml
        INDEX:	P3W29
      OFFSETS:	147-154
       TOKENS:	P3W35-P3W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kAmil_1]
   UNSPLITVOC:	(biAlkAmil)
          POS:	PREP+DET+NOUN_QUANT
          VOC:	bi+Al+kAmil
        GLOSS:	with/by+the+entire

 INPUT STRING:	لحظه
     IS_TRANS:	lHZh
        INDEX:	P4W1
      OFFSETS:	0-4
       TOKENS:	P4W1-P4W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laHoZap_1]
   UNSPLITVOC:	(laHoZap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	laHoZ+ap
        GLOSS:	moment/instant+[fem.sg.]

 INPUT STRING:	وثوره
     IS_TRANS:	wvwrh
        INDEX:	P4W2
      OFFSETS:	5-10
       TOKENS:	P4W2-P4W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vawrap_1]
   UNSPLITVOC:	(wivawrap)
          POS:	CONJ+NOUN+NSUFF_FEM_SG
          VOC:	wi+vawr+ap
        GLOSS:	and+revolution/uprising+[fem.sg.]

 INPUT STRING:	انطلقت
     IS_TRANS:	AnTlqt
        INDEX:	P4W3
      OFFSETS:	11-17
       TOKENS:	P4W4-P4W4
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(AnTlqt)
          POS:	NO_FUNC
          VOC:	AnTlqt
        GLOSS:	nogloss

 INPUT STRING:	يوم
     IS_TRANS:	ywm
        INDEX:	P4W4
      OFFSETS:	18-21
       TOKENS:	P4W5-P4W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(yawm)
          POS:	NOUN
          VOC:	yawm
        GLOSS:	day

 INPUT STRING:	25
     IS_TRANS:	25
        INDEX:	P4W5
      OFFSETS:	22-24
       TOKENS:	P4W6-P4W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[25_1]
   UNSPLITVOC:	(25)
          POS:	NOUN_NUM
          VOC:	25
        GLOSS:	25

 INPUT STRING:	وحققت
     IS_TRANS:	wHqqt
        INDEX:	P4W6
      OFFSETS:	25-30
       TOKENS:	P4W7-P4W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~aq_1]
   UNSPLITVOC:	(wiHaq~aqit)
          POS:	CONJ+PV+PVSUFF_SUBJ:3FS
          VOC:	wi+Haq~aq+it
        GLOSS:	and+achieve/realize/reach+it/they/she [verb]

 INPUT STRING:	اكبر
     IS_TRANS:	Akbr
        INDEX:	P4W7
      OFFSETS:	31-35
       TOKENS:	P4W9-P4W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akobar_1]
   UNSPLITVOC:	(>akobar)
          POS:	ADJ_COMP
          VOC:	>akobar
        GLOSS:	larger/largest/greater/greatest

 INPUT STRING:	انتصار
     IS_TRANS:	AntSAr
        INDEX:	P4W8
      OFFSETS:	36-42
       TOKENS:	P4W10-P4W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<inotiSAr_1]
   UNSPLITVOC:	(<inotiSAr)
          POS:	NOUN
          VOC:	<inotiSAr
        GLOSS:	victory

 INPUT STRING:	ليها
     IS_TRANS:	lyhA
        INDEX:	P4W9
      OFFSETS:	43-47
       TOKENS:	P4W11-P4W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liyhA)
          POS:	PREP+PRON_3FS
          VOC:	li+hA
        GLOSS:	for+her

 INPUT STRING:	حتى
     IS_TRANS:	HtY
        INDEX:	P4W10
      OFFSETS:	48-51
       TOKENS:	P4W13-P4W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hat~aY_1]
   UNSPLITVOC:	(Hat~aY)
          POS:	PREP
          VOC:	Hat~aY
        GLOSS:	until/up to

 INPUT STRING:	الأن
     IS_TRANS:	Al>n
        INDEX:	P4W11
      OFFSETS:	52-56
       TOKENS:	P4W14-P4W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>an_1]
   UNSPLITVOC:	(Al>an)
          POS:	DET+NOUN
          VOC:	Al+>an
        GLOSS:	the+now

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P4W12
      OFFSETS:	57-59
       TOKENS:	P4W15-P4W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	هذا
     IS_TRANS:	h*A
        INDEX:	P4W13
      OFFSETS:	60-63
       TOKENS:	P4W16-P4W16
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[h`*A_1]
   UNSPLITVOC:	(h`*A)
          POS:	DEM_PRON_MS
          VOC:	h`*A
        GLOSS:	this [masc.sg.]

 INPUT STRING:	اليوم
     IS_TRANS:	Alywm
        INDEX:	P4W14
      OFFSETS:	64-69
       TOKENS:	P4W17-P4W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(Alyawm)
          POS:	DET+NOUN
          VOC:	Al+yawm
        GLOSS:	the+day

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P5W1
      OFFSETS:	0-3
       TOKENS:	P5W1-P5W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wahuw~a)
          POS:	CONJ+PRON_3MS
          VOC:	wa+huw~a
        GLOSS:	and+he

 INPUT STRING:	بتنحى
     IS_TRANS:	btnHY
        INDEX:	P5W2
      OFFSETS:	4-9
       TOKENS:	P5W3-P5W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tanaH~iy_1]
   UNSPLITVOC:	(bitanaH~iy)
          POS:	PREP+NOUN
          VOC:	bi+tanaH~iy
        GLOSS:	with/by+withdrawal/abandonment

 INPUT STRING:	الرئيس
     IS_TRANS:	Alr}ys
        INDEX:	P5W3
      OFFSETS:	10-16
       TOKENS:	P5W5-P5W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra}iys_1]
   UNSPLITVOC:	(Alr~a}iys)
          POS:	DET+NOUN
          VOC:	Al+ra}iys
        GLOSS:	the+president/head/chairman

 INPUT STRING:	محمد
     IS_TRANS:	mHmd
        INDEX:	P5W4
      OFFSETS:	17-21
       TOKENS:	P5W6-P5W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHam~ad_1]
   UNSPLITVOC:	(maHam~ad)
          POS:	NOUN_PROP
          VOC:	maHam~ad
        GLOSS:	Mohamed

 INPUT STRING:	حسنى
     IS_TRANS:	HsnY
        INDEX:	P5W5
      OFFSETS:	22-26
       TOKENS:	P5W7-P5W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Husoniy_1]
   UNSPLITVOC:	(Husoniy)
          POS:	NOUN_PROP
          VOC:	Husoniy
        GLOSS:	Hosny/Hosni

 INPUT STRING:	مبارك
     IS_TRANS:	mbArk
        INDEX:	P5W6
      OFFSETS:	27-32
       TOKENS:	P5W8-P5W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mubArak_1]
   UNSPLITVOC:	(mubArak)
          POS:	NOUN_PROP
          VOC:	mubArak
        GLOSS:	Mubarak

 INPUT STRING:	لكى
     IS_TRANS:	lkY
        INDEX:	P5W7
      OFFSETS:	33-36
       TOKENS:	P5W9-P5W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(likayo)
          POS:	PREP+SUB_CONJ
          VOC:	li+kayo
        GLOSS:	in order+that

 INPUT STRING:	يكون
     IS_TRANS:	ykwn
        INDEX:	P5W8
      OFFSETS:	37-41
       TOKENS:	P5W11-P5W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yakuwn)
          POS:	IV3MS+IV
          VOC:	ya+kuwn
        GLOSS:	he/it+be

 INPUT STRING:	أول
     IS_TRANS:	>wl
        INDEX:	P5W9
      OFFSETS:	42-45
       TOKENS:	P5W12-P5W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aw~al_1]
   UNSPLITVOC:	(>aw~il)
          POS:	ADJ_NUM
          VOC:	>aw~al
        GLOSS:	first

 INPUT STRING:	رئيس
     IS_TRANS:	r}ys
        INDEX:	P5W10
      OFFSETS:	46-50
       TOKENS:	P5W13-P5W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra}iys_1]
   UNSPLITVOC:	(ra}iys)
          POS:	NOUN
          VOC:	ra}iys
        GLOSS:	president/head/chairman

 INPUT STRING:	مصرى
     IS_TRANS:	mSrY
        INDEX:	P5W11
      OFFSETS:	51-55
       TOKENS:	P5W14-P5W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(maSoriy)
          POS:	ADJ
          VOC:	maSoriy
        GLOSS:	egyptian

 INPUT STRING:	يأخذ
     IS_TRANS:	y>x*
        INDEX:	P5W12
      OFFSETS:	56-60
       TOKENS:	P5W15-P5W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>Axa*_1]
   UNSPLITVOC:	(ya>oxu*)
          POS:	IV3MS+IV
          VOC:	ya+>oxu*
        GLOSS:	he+take

 INPUT STRING:	لقب
