 INPUT STRING:	انتي
        LEMMA:	[typo]
   UNSPLITVOC:	(lA)
          POS:	TYPO
          VOC:	lA
        GLOSS:	nogloss

 INPUT STRING:	سخنه
     IS_TRANS:	sxnh
        INDEX:	P6W3
      OFFSETS:	7-11
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[suxnap_1]
   UNSPLITVOC:	(suxnap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	suxn+ap
        GLOSS:	sukhnah+[fem.sg]

 INPUT STRING:	تيجي
     IS_TRANS:	tyjy
        INDEX:	P7W1
      OFFSETS:	0-4
       TOKENS:	P7W1-P7W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[gih_1]
   UNSPLITVOC:	(tiyjiy)
          POS:	IV2MS+IV
          VOC:	ti+yjiy
        GLOSS:	you+come/arrrive/reach

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P7W2
      OFFSETS:	5-8
       TOKENS:	P7W2-P7W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<anA_1]
   UNSPLITVOC:	(<anA)
          POS:	PRON_1S
          VOC:	<anA
        GLOSS:	I

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P7W3
      OFFSETS:	9-10
       TOKENS:	P7W3-P7W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	حكمت
     IS_TRANS:	Hkmt
        INDEX:	P7W4
      OFFSETS:	11-15
       TOKENS:	P7W4-P7W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hikomat_1]
   UNSPLITVOC:	(Hikomat)
          POS:	NOUN_PROP
          VOC:	Hikomat
        GLOSS:	Hikmat

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P7W5
      OFFSETS:	16-17
       TOKENS:	P7W5-P7W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	خلف
     IS_TRANS:	xlf
        INDEX:	P7W6
      OFFSETS:	18-21
       TOKENS:	P7W6-P7W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xalaf_1]
   UNSPLITVOC:	(xalaf)
          POS:	NOUN_PROP
          VOC:	xalaf
        GLOSS:	Khalaf

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P7W7
      OFFSETS:	22-23
       TOKENS:	P7W7-P7W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	نورها
     IS_TRANS:	nwrhA
        INDEX:	P7W8
      OFFSETS:	24-29
       TOKENS:	P7W8-P7W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(nwrhA)
          POS:	TYPO
          VOC:	nwrhA
        GLOSS:	nogloss

 INPUT STRING:	مينفعش
     IS_TRANS:	mynfE$
        INDEX:	P8W1
      OFFSETS:	0-6
       TOKENS:	P8W1-P8W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifiE_1]
   UNSPLITVOC:	(mA_yinofaE$)
          POS:	NEG_PART+IV3MS+IV+NEG_PART
          VOC:	mA+yi+nofaE+$
        GLOSS:	not+he/it+utilize/benefit/be advantageous to/be useful to+not

 INPUT STRING:	,
     IS_TRANS:	,
        INDEX:	P8W2
      OFFSETS:	7-8
       TOKENS:	P8W4-P8W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	عندي
     IS_TRANS:	Endy
        INDEX:	P8W3
      OFFSETS:	9-13
       TOKENS:	P8W5-P8W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(Eanodiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Eanod+iy
        GLOSS:	at/with+my

 INPUT STRING:	درس
     IS_TRANS:	drs
        INDEX:	P8W4
      OFFSETS:	14-17
       TOKENS:	P8W7-P8W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daros_1]
   UNSPLITVOC:	(daros)
          POS:	NOUN
          VOC:	daros
        GLOSS:	studying/checking/examining/lesson/study/lessons/classes

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P8W5
      OFFSETS:	18-19
       TOKENS:	P8W8-P8W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P8W6
      OFFSETS:	20-24
       TOKENS:	P8W9-P8W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	NOUN
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	ازاكر
     IS_TRANS:	AzAkr
        INDEX:	P8W7
      OFFSETS:	25-30
       TOKENS:	P8W10-P8W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[zAkir]
   UNSPLITVOC:	(AazAkir)
          POS:	IV1S+IV
          VOC:	Aa+zAkir
        GLOSS:	I+study

 INPUT STRING:	ست
     IS_TRANS:	st
        INDEX:	P8W8
      OFFSETS:	31-33
       TOKENS:	P8W11-P8W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(st)
          POS:	TYPO
          VOC:	st
        GLOSS:	nogloss

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P9W1
      OFFSETS:	0-4
       TOKENS:	P9W1-P9W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>inotiy_1]
   UNSPLITVOC:	(>inotiy)
          POS:	PRON_2FS
          VOC:	>inotiy
        GLOSS:	you [fem.sg.]

 INPUT STRING:	بتعملي
     IS_TRANS:	btEmly
        INDEX:	P9W2
      OFFSETS:	5-11
       TOKENS:	P9W2-P9W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(bitiEomiliy)
          POS:	PROG_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	bi+ti+Eomil+iy
        GLOSS:	[present-tense]+you+function/make/act/do+you

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P9W3
      OFFSETS:	12-15
       TOKENS:	P9W4-P9W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aiyh_1]
   UNSPLITVOC:	(Aiyh)
          POS:	INTERROG_PRON
          VOC:	Aiyh
        GLOSS:	what

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P10W1
      OFFSETS:	0-3
       TOKENS:	P10W1-P10W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_3]
   UNSPLITVOC:	(walA)
          POS:	CONJ+PSEUDO_VERB
          VOC:	wa+lA
        GLOSS:	and+no

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P10W2
      OFFSETS:	4-8
       TOKENS:	P10W3-P10W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P10W3
      OFFSETS:	9-12
       TOKENS:	P10W4-P10W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<inota_1]
   UNSPLITVOC:	(<inota)
          POS:	PRON_2MS
          VOC:	<inota
        GLOSS:	you/you [masc.sg.]

 INPUT STRING:	بتعمل
     IS_TRANS:	btEml
        INDEX:	P10W4
      OFFSETS:	13-18
       TOKENS:	P10W5-P10W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(bitiEomil)
          POS:	PROG_PART+IV2FS+IV
          VOC:	bi+ti+Eomil
        GLOSS:	[present-tense]+you+function/make/act/do

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P10W5
      OFFSETS:	19-22
       TOKENS:	P10W7-P10W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aiyh_1]
   UNSPLITVOC:	(Aiyh)
          POS:	INTERROG_PRON
          VOC:	Aiyh
        GLOSS:	what

 INPUT STRING:	بدور
     IS_TRANS:	bdwr
        INDEX:	P11W1
      OFFSETS:	0-4
       TOKENS:	P11W1-P11W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daw~ar_1]
   UNSPLITVOC:	(bAadaw~ar)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+daw~ar
        GLOSS:	[present-tense]+I+search

 INPUT STRING:	ف
     IS_TRANS:	f
        INDEX:	P11W2
      OFFSETS:	5-6
       TOKENS:	P11W3-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fi_1]
   UNSPLITVOC:	(fi)
          POS:	PREP
          VOC:	fi
        GLOSS:	in

 INPUT STRING:	مال
     IS_TRANS:	mAl
        INDEX:	P11W3
      OFFSETS:	7-10
       TOKENS:	P11W4-P11W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(mAl)
          POS:	TYPO
          VOC:	mAl
        GLOSS:	nogloss

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P11W4
      OFFSETS:	11-14
       TOKENS:	P11W5-P11W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	اكل
     IS_TRANS:	Akl
        INDEX:	P11W5
      OFFSETS:	15-18
       TOKENS:	P11W6-P11W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akol_1]
   UNSPLITVOC:	(>akol)
          POS:	NOUN
          VOC:	>akol
        GLOSS:	eating/consumption/food/meal

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P11W6
      OFFSETS:	19-23
       TOKENS:	P11W7-P11W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+matter/because

 INPUT STRING:	افطر
     IS_TRANS:	AfTr
        INDEX:	P11W7
      OFFSETS:	24-28
       TOKENS:	P11W9-P11W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiTir]
   UNSPLITVOC:	(AafTar)
          POS:	IV1S+IV
          VOC:	Aa+fTar
        GLOSS:	I+eat breakfast

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W8
      OFFSETS:	29-30
       TOKENS:	P11W10-P11W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P11W9
      OFFSETS:	31-34
       TOKENS:	P11W11-P11W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after/if/unless/whether/as long as/as soon as/which

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P11W10
      OFFSETS:	35-38
       TOKENS:	P11W12-P11W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this

 INPUT STRING:	هروح
     IS_TRANS:	hrwH
        INDEX:	P11W11
      OFFSETS:	39-43
       TOKENS:	P11W13-P11W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(HaAaruwH)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+ruwH
        GLOSS:	will+I+begin/go

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P11W12
      OFFSETS:	44-46
       TOKENS:	P11W15-P11W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(lA)
          POS:	TYPO
          VOC:	lA
        GLOSS:	nogloss

 INPUT STRING:	سخنه
     IS_TRANS:	sxnh
        INDEX:	P11W13
      OFFSETS:	47-51
       TOKENS:	P11W16-P11W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[suxonap_1]
   UNSPLITVOC:	(suxonap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	suxon+ap
        GLOSS:	Sukhnah+[fem.sg.]

 INPUT STRING:	وحشاني
     IS_TRANS:	wH$Any
        INDEX:	P11W14
      OFFSETS:	52-58
       TOKENS:	P11W17-P11W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[waHi$_1]
   UNSPLITVOC:	(waHo$apniy)
          POS:	ADJ+NSUFF_FEM_SG+PRON_1S
          VOC:	waHo$+ap+niy
        GLOSS:	missing+[fem.sg]+me/I

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P12W1
      OFFSETS:	0-3
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<inota_1]
   UNSPLITVOC:	(<inota)
          POS:	PRON_2MS
          VOC:	<inota
        GLOSS:	you/you [masc.sg.]

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P12W2
      OFFSETS:	4-8
       TOKENS:	P12W2-P12W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	اوي
     IS_TRANS:	Awy
        INDEX:	P12W3
      OFFSETS:	9-12
       TOKENS:	P12W3-P12W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qawiy~_1]
   UNSPLITVOC:	(>awiy~)
          POS:	ADJ
          VOC:	qawiy~
        GLOSS:	strong/powerful

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P13W1
      OFFSETS:	0-1
       TOKENS:	P13W1-P13W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	ذ
     IS_TRANS:	*
        INDEX:	P13W2
      OFFSETS:	2-3
       TOKENS:	P13W2-P13W2
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(*)
          POS:	NO_FUNC
          VOC:	*
        GLOSS:	nogloss

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P14W1
      OFFSETS:	0-1
       TOKENS:	P14W1-P14W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	ذ
     IS_TRANS:	*
        INDEX:	P14W2
      OFFSETS:	2-3
       TOKENS:	P14W2-P14W2
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(*)
          POS:	NO_FUNC
          VOC:	*
        GLOSS:	nogloss

 INPUT STRING:	هه
     IS_TRANS:	hh
        INDEX:	P15W1
      OFFSETS:	0-2
       TOKENS:	P15W1-P15W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha_1]
   UNSPLITVOC:	(haha)
          POS:	INTERJ
          VOC:	haha
        GLOSS:	ha (laugh)/ha/oh/laughter/haha/express happiness/laugh

 INPUT STRING:	ف
     IS_TRANS:	f
        INDEX:	P15W2
      OFFSETS:	3-4
       TOKENS:	P15W2-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fi_1]
   UNSPLITVOC:	(fi)
          POS:	PREP
          VOC:	fi
        GLOSS:	in

 INPUT STRING:	فور
     IS_TRANS:	fwr
        INDEX:	P15W3
      OFFSETS:	5-8
       TOKENS:	P15W3-P15W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(fwr)
          POS:	TYPO
          VOC:	fwr
        GLOSS:	nogloss

 INPUT STRING:	فنديتا
     IS_TRANS:	fndytA
        INDEX:	P15W4
      OFFSETS:	9-15
