 INPUT STRING:	انتي
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	nafos+nA
        GLOSS:	same/self/selves/soul/souls+our

 INPUT STRING:	كبار
     IS_TRANS:	kbAr
        INDEX:	P1W19
      OFFSETS:	81-85
       TOKENS:	P1W21-P1W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kibiyr_1]
   UNSPLITVOC:	(kubAr)
          POS:	ADJ
          VOC:	kubAr
        GLOSS:	senior/major/large/big/important/great

 INPUT STRING:	وعندنا
     IS_TRANS:	wEndnA
        INDEX:	P1W20
      OFFSETS:	86-92
       TOKENS:	P1W22-P1W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(wiEanodinA)
          POS:	CONJ+NOUN+POSS_PRON_1P
          VOC:	wi+Eanod+nA
        GLOSS:	and+at/have/possession/with+our

 INPUT STRING:	هموم
     IS_TRANS:	hmwm
        INDEX:	P1W21
      OFFSETS:	93-97
       TOKENS:	P1W25-P1W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ham~_1]
   UNSPLITVOC:	(humuwm)
          POS:	NOUN
          VOC:	humuwm
        GLOSS:	concern/interest/concerns/interests

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P1W22
      OFFSETS:	98-99
       TOKENS:	P1W26-P1W26
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P2W1
      OFFSETS:	0-1
       TOKENS:	P2W1-P2W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	صح
     IS_TRANS:	SH
        INDEX:	P3W1
      OFFSETS:	0-2
       TOKENS:	P3W1-P3W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SaH~_1]
   UNSPLITVOC:	(SaH~)
          POS:	ADJ
          VOC:	SaH~
        GLOSS:	true/correct/really/truly/yes/right/healthy/in good health

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P3W2
      OFFSETS:	3-6
       TOKENS:	P3W2-P3W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	كنا
     IS_TRANS:	knA
        INDEX:	P4W1
      OFFSETS:	0-3
       TOKENS:	P4W1-P4W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kun~A)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	kun+nA
        GLOSS:	be/was/were+we

 INPUT STRING:	فاكرين
     IS_TRANS:	fAkryn
        INDEX:	P4W2
      OFFSETS:	4-10
       TOKENS:	P4W2-P4W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAkir_1]
   UNSPLITVOC:	(fAkoriyn)
          POS:	ADJ.VN+NSUFF_MASC_PL
          VOC:	fAkor+iyn
        GLOSS:	remembering+[pl.]

 INPUT STRING:	نفسنا
     IS_TRANS:	nfsnA
        INDEX:	P4W3
      OFFSETS:	11-16
       TOKENS:	P4W3-P4W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	nafos+nA
        GLOSS:	same/self/selves/soul/souls+our

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P4W4
      OFFSETS:	17-19
       TOKENS:	P4W5-P4W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	مبسوطين
     IS_TRANS:	mbswTyn
        INDEX:	P4W5
      OFFSETS:	20-27
       TOKENS:	P4W6-P4W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mabosuwT_1]
   UNSPLITVOC:	(mabosuwTiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	mabosuwT+iyn
        GLOSS:	cheerful+[pl.]

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P5W1
      OFFSETS:	0-3
       TOKENS:	P5W1-P5W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	نفسي
     IS_TRANS:	nfsy
        INDEX:	P5W2
      OFFSETS:	4-8
       TOKENS:	P5W2-P5W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifos_1]
   UNSPLITVOC:	(nifosiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	nifos+iy
        GLOSS:	appetite+my

 INPUT STRING:	أضحك
     IS_TRANS:	>DHk
        INDEX:	P5W3
      OFFSETS:	9-13
       TOKENS:	P5W4-P5W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHik_1]
   UNSPLITVOC:	(AaDoHak)
          POS:	IV1S+IV
          VOC:	Aa+DoHak
        GLOSS:	I+laugh

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P5W4
      OFFSETS:	14-16
       TOKENS:	P5W5-P5W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	قلبي
     IS_TRANS:	qlby
        INDEX:	P5W5
      OFFSETS:	17-21
       TOKENS:	P5W6-P5W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qalob_1]
   UNSPLITVOC:	(qalobiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	qalob+iy
        GLOSS:	overthrowing/toppling/reversal/inversion/heart/center/essence/hearts+my

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P6W1
      OFFSETS:	0-3
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P6W2
      OFFSETS:	4-6
       TOKENS:	P6W2-P6W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	فاكرة
     IS_TRANS:	fAkrp
        INDEX:	P6W3
      OFFSETS:	7-12
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAkir_1]
   UNSPLITVOC:	(fAkorap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	fAkor+ap
        GLOSS:	remembering+[fem.sg.]

 INPUT STRING:	آخر
     IS_TRANS:	|xr
        INDEX:	P6W4
      OFFSETS:	13-16
       TOKENS:	P6W4-P6W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[|axir_1]
   UNSPLITVOC:	(|axir)
          POS:	ADJ
          VOC:	|axar
        GLOSS:	other/another/last/end/the last/extreme/utmost/second

 INPUT STRING:	مرة
     IS_TRANS:	mrp
        INDEX:	P6W5
      OFFSETS:	17-20
       TOKENS:	P6W5-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mar~ap_1]
   UNSPLITVOC:	(mar~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	mar~+ap
        GLOSS:	occasion/time/moment/occasions/times/moments/once/one time+[fem.sg.]

 INPUT STRING:	ضحكت
     IS_TRANS:	DHkt
        INDEX:	P6W6
      OFFSETS:	21-25
       TOKENS:	P6W6-P6W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHik_1]
   UNSPLITVOC:	(DiHikt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	DiHik+t
        GLOSS:	laugh+I

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P6W7
      OFFSETS:	26-30
       TOKENS:	P6W7-P6W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+she/it/they

 INPUT STRING:	بجد
     IS_TRANS:	bjd
        INDEX:	P6W8
      OFFSETS:	31-34
       TOKENS:	P6W9-P6W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jad~_1]
   UNSPLITVOC:	(bijad~)
          POS:	PREP+NOUN
          VOC:	bi+jad~
        GLOSS:	with/by+seriousness/earnestness/very/much

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P6W9
      OFFSETS:	35-38
       TOKENS:	P6W11-P6W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	أيوه
     IS_TRANS:	>ywh
        INDEX:	P7W1
      OFFSETS:	0-4
       TOKENS:	P7W1-P7W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ayowah_1]
   UNSPLITVOC:	(>ayowah)
          POS:	INTERJ
          VOC:	>ayowah
        GLOSS:	yes

 INPUT STRING:	&
     IS_TRANS:	&
        INDEX:	P7W2
      OFFSETS:	5-6
       TOKENS:	P7W2-P7W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(&)
          POS:	PUNC
          VOC:	&
        GLOSS:	nogloss

 INPUT STRING:	وويل
     IS_TRANS:	wwyl
        INDEX:	P7W3
      OFFSETS:	7-11
       TOKENS:	P7W3-P7W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(wwyl)
          POS:	FOREIGN
          VOC:	wwyl
        GLOSS:	nogloss

 INPUT STRING:	لوك
     IS_TRANS:	lwk
        INDEX:	P7W4
      OFFSETS:	12-15
       TOKENS:	P7W4-P7W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(lwk)
          POS:	FOREIGN
          VOC:	lwk
        GLOSS:	nogloss

 INPUT STRING:	باك
     IS_TRANS:	bAk
        INDEX:	P7W5
      OFFSETS:	16-19
       TOKENS:	P7W5-P7W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bAk)
          POS:	FOREIGN
          VOC:	bAk
        GLOSS:	nogloss

 INPUT STRING:	تو
     IS_TRANS:	tw
        INDEX:	P7W6
      OFFSETS:	20-22
       TOKENS:	P7W6-P7W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(tw)
          POS:	FOREIGN
          VOC:	tw
        GLOSS:	nogloss

 INPUT STRING:	ورا
     IS_TRANS:	wrA
        INDEX:	P7W7
      OFFSETS:	23-26
       TOKENS:	P7W7-P7W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[warA_1]
   UNSPLITVOC:	(warA)
          POS:	NOUN
          VOC:	warA
        GLOSS:	behind

 INPUT STRING:	وعلى
     IS_TRANS:	wElY
        INDEX:	P7W8
      OFFSETS:	27-31
       TOKENS:	P7W8-P7W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(wElY)
          POS:	FOREIGN
          VOC:	wElY
        GLOSS:	nogloss

 INPUT STRING:	نو
     IS_TRANS:	nw
        INDEX:	P7W9
      OFFSETS:	32-34
       TOKENS:	P7W9-P7W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(nw)
          POS:	FOREIGN
          VOC:	nw
        GLOSS:	nogloss

 INPUT STRING:	&
     IS_TRANS:	&
        INDEX:	P7W10
      OFFSETS:	35-36
       TOKENS:	P7W10-P7W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(&)
          POS:	FOREIGN
          VOC:	&
        GLOSS:	nogloss

 INPUT STRING:	سي
     IS_TRANS:	sy
        INDEX:	P7W11
      OFFSETS:	37-39
       TOKENS:	P7W11-P7W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(sy)
          POS:	FOREIGN
          VOC:	sy
        GLOSS:	nogloss

 INPUT STRING:	قد
     IS_TRANS:	qd
        INDEX:	P7W12
      OFFSETS:	40-42
       TOKENS:	P7W12-P7W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qad~_1]
   UNSPLITVOC:	(qad~)
          POS:	NOUN
          VOC:	qad~
        GLOSS:	size/physique

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P7W13
      OFFSETS:	43-46
       TOKENS:	P7W13-P7W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	كانت
     IS_TRANS:	kAnt
        INDEX:	P7W14
      OFFSETS:	47-51
       TOKENS:	P7W14-P7W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAnit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	kAn+it
        GLOSS:	be/was/were+it/they/she

 INPUT STRING:	أيام
     IS_TRANS:	>yAm
        INDEX:	P7W15
      OFFSETS:	52-56
       TOKENS:	P7W15-P7W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yuwm_1]
   UNSPLITVOC:	(>ay~Am)
          POS:	NOUN
          VOC:	>ay~Am
        GLOSS:	ever/period/day/today/some days/some day/days

 INPUT STRING:	حلوة
     IS_TRANS:	Hlwp
        INDEX:	P7W16
      OFFSETS:	57-61
       TOKENS:	P7W16-P7W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilow_1]
   UNSPLITVOC:	(Hilowap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Hilow+ap
        GLOSS:	sweet+[fem.sg.]

 INPUT STRING:	هيهي
     IS_TRANS:	hyhy
        INDEX:	P7W17
      OFFSETS:	62-66
       TOKENS:	P7W17-P7W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hiy_1]
   UNSPLITVOC:	(hiyhiy)
          POS:	INTERJ
          VOC:	hiyhiy
        GLOSS:	laugh

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P8W1
      OFFSETS:	0-3
       TOKENS:	P8W1-P8W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(walA)
          POS:	CONJ+PSEUDO_VERB
          VOC:	wa+lA
        GLOSS:	and+no

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P8W2
      OFFSETS:	4-8
       TOKENS:	P8W3-P8W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P9W1
      OFFSETS:	0-4
       TOKENS:	P9W1-P9W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P9W2
      OFFSETS:	5-7
       TOKENS:	P9W2-P9W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	مفروض
     IS_TRANS:	mfrwD
        INDEX:	P9W3
      OFFSETS:	8-13
       TOKENS:	P9W3-P9W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maforuwD_1]
   UNSPLITVOC:	(maforuwD)
          POS:	ADJ
          VOC:	maforuwD
        GLOSS:	imposed/prescribed

 INPUT STRING:	حتبدأي
     IS_TRANS:	Htbd>y
        INDEX:	P9W4
      OFFSETS:	14-20
       TOKENS:	P9W4-P9W4
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
