 INPUT STRING:	انتي
       TOKENS:	P3W4-P3W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(kal~imtik)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:2FS
          VOC:	kal~im+t+ik
        GLOSS:	talk/speak/talk to+I+you

 INPUT STRING:	الصبح
     IS_TRANS:	AlSbH
        INDEX:	P4W1
      OFFSETS:	0-5
       TOKENS:	P4W1-P4W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SuboH_1]
   UNSPLITVOC:	(AlSuboH)
          POS:	DET+NOUN
          VOC:	Al+SuboH
        GLOSS:	the+morning/daybreak/mornings

 INPUT STRING:	بدري
     IS_TRANS:	bdry
        INDEX:	P4W2
      OFFSETS:	6-10
       TOKENS:	P4W2-P4W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[badoriy_1]
   UNSPLITVOC:	(badoriy)
          POS:	NOUN
          VOC:	badoriy
        GLOSS:	early/some time ago

 INPUT STRING:	كام
     IS_TRANS:	kAm
        INDEX:	P5W1
      OFFSETS:	0-3
       TOKENS:	P5W1-P5W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAm_1]
   UNSPLITVOC:	(kAm)
          POS:	INTERROG_PRON
          VOC:	kAm
        GLOSS:	how many/how much

 INPUT STRING:	يعني
     IS_TRANS:	yEny
        INDEX:	P5W2
      OFFSETS:	4-8
       TOKENS:	P5W2-P5W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/signify/concern/be meant/be signified/be concerned (with)

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P5W3
      OFFSETS:	9-10
       TOKENS:	P5W3-P5W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P5W4
      OFFSETS:	10-11
       TOKENS:	P5W4-P5W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	كنت
     IS_TRANS:	knt
        INDEX:	P6W1
      OFFSETS:	0-3
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kunt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	kun+t
        GLOSS:	be/was/were+I

 INPUT STRING:	مشدودة
     IS_TRANS:	m$dwdp
        INDEX:	P6W2
      OFFSETS:	4-10
       TOKENS:	P6W2-P6W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$oduwd_1]
   UNSPLITVOC:	(ma$oduwdap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	ma$oduwd+ap
        GLOSS:	tight/tense+[fem.sg.]

 INPUT STRING:	jdA
     IS_TRANS:	jdA
        INDEX:	P6W3
      OFFSETS:	11-14
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	very/much+[acc.indef.]

 INPUT STRING:	وكنت
     IS_TRANS:	wknt
        INDEX:	P6W4
      OFFSETS:	15-19
       TOKENS:	P6W4-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(wikunt)
          POS:	CONJ+PV+PVSUFF_SUBJ:1S
          VOC:	wi+kun+t
        GLOSS:	and+be/was/were+I

 INPUT STRING:	حالعي
     IS_TRANS:	HAlEy
        INDEX:	P6W5
      OFFSETS:	20-25
       TOKENS:	P6W6-P6W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(HAlEy)
          POS:	TYPO
          VOC:	HAlEy
        GLOSS:	nogloss

 INPUT STRING:	إلسفلا
     IS_TRANS:	<lsflA
        INDEX:	P6W6
      OFFSETS:	26-32
       TOKENS:	P6W7-P6W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(<lsflA)
          POS:	TYPO
          VOC:	<lsflA
        GLOSS:	nogloss

 INPUT STRING:	السفر
     IS_TRANS:	Alsfr
        INDEX:	P7W1
      OFFSETS:	0-5
       TOKENS:	P7W1-P7W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[safar_1]
   UNSPLITVOC:	(Alsafar)
          POS:	DET+NOUN
          VOC:	Al+safar
        GLOSS:	the+travel/trip/journeys

 INPUT STRING:	حاكون
     IS_TRANS:	HAkwn
        INDEX:	P8W1
      OFFSETS:	0-5
       TOKENS:	P8W1-P8W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(HaAakuwn)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+kuwn
        GLOSS:	will+I+be/was/were

 INPUT STRING:	f
     IS_TRANS:	f
        INDEX:	P8W2
      OFFSETS:	6-7
       TOKENS:	P8W3-P8W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	المطار
     IS_TRANS:	AlmTAr
        INDEX:	P8W3
      OFFSETS:	8-14
       TOKENS:	P8W4-P8W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maTAr_1]
   UNSPLITVOC:	(AlmaTAr)
          POS:	DET+NOUN
          VOC:	Al+maTAr
        GLOSS:	the+airport/airfield/airports/airfields

 INPUT STRING:	6
     IS_TRANS:	6
        INDEX:	P8W4
      OFFSETS:	15-16
       TOKENS:	P8W5-P8W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[6_1]
   UNSPLITVOC:	(6)
          POS:	NOUN_NUM
          VOC:	6
        GLOSS:	6

 INPUT STRING:	إنشاءالأخ
     IS_TRANS:	<n$A'Al>x
        INDEX:	P8W5
      OFFSETS:	17-26
       TOKENS:	P8W6-P8W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(<n$A'Al>x)
          POS:	TYPO
          VOC:	<n$A'Al>x
        GLOSS:	nogloss

 INPUT STRING:	lyh
     IS_TRANS:	lyh
        INDEX:	P9W1
      OFFSETS:	0-3
       TOKENS:	P9W1-P9W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[liyh_1]
   UNSPLITVOC:	(liyh)
          POS:	INTERROG_ADV
          VOC:	liyh
        GLOSS:	why

 INPUT STRING:	lyh
     IS_TRANS:	lyh
        INDEX:	P9W2
      OFFSETS:	4-7
       TOKENS:	P9W2-P9W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[liyh_1]
   UNSPLITVOC:	(liyh)
          POS:	INTERROG_ADV
          VOC:	liyh
        GLOSS:	why

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P9W3
      OFFSETS:	7-8
       TOKENS:	P9W3-P9W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P9W4
      OFFSETS:	8-9
       TOKENS:	P9W4-P9W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	أبدا
     IS_TRANS:	>bdA
        INDEX:	P10W1
      OFFSETS:	0-4
       TOKENS:	P10W1-P10W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abad_1]
   UNSPLITVOC:	(>abadAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>abad+AF
        GLOSS:	eternity/forever/never/definitely not/not at all+[acc.indef.]

 INPUT STRING:	fy
     IS_TRANS:	fy
        INDEX:	P11W1
      OFFSETS:	0-2
       TOKENS:	P11W1-P11W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+him/it

 INPUT STRING:	HAjp
     IS_TRANS:	HAjp
        INDEX:	P11W2
      OFFSETS:	3-7
       TOKENS:	P11W3-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	حصلت
     IS_TRANS:	HSlt
        INDEX:	P11W3
      OFFSETS:	8-12
       TOKENS:	P11W4-P11W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(HaSalit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	HaSal+it
        GLOSS:	obtain/acquire/get/be obtained/be acquired/occur/happen/take place+it/they/she

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P11W4
      OFFSETS:	12-13
       TOKENS:	P11W5-P11W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P11W5
      OFFSETS:	13-14
       TOKENS:	P11W6-P11W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	كنت
     IS_TRANS:	knt
        INDEX:	P12W1
      OFFSETS:	0-3
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kunt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	kun+t
        GLOSS:	be/was/were+I

 INPUT STRING:	عاوزة
     IS_TRANS:	EAwzp
        INDEX:	P12W2
      OFFSETS:	4-9
       TOKENS:	P12W2-P12W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAwiz_1]
   UNSPLITVOC:	(EAwozap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EAwoz+ap
        GLOSS:	wanting/needing+[fem.sg.]

 INPUT STRING:	أكلمك
     IS_TRANS:	>klmk
        INDEX:	P12W3
      OFFSETS:	10-15
       TOKENS:	P12W3-P12W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(Aakal~imik)
          POS:	IV1S+IV+IVSUFF_DO:2FS
          VOC:	Aa+kal~im+ik
        GLOSS:	I+talk/speak/talk to+you

 INPUT STRING:	الصبح
     IS_TRANS:	AlSbH
        INDEX:	P12W4
      OFFSETS:	16-21
       TOKENS:	P12W5-P12W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SuboH_1]
   UNSPLITVOC:	(AlSuboH)
          POS:	DET+NOUN
          VOC:	Al+SuboH
        GLOSS:	the+morning/daybreak/mornings

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P12W5
      OFFSETS:	22-24
       TOKENS:	P12W6-P12W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P12W6
      OFFSETS:	25-28
       TOKENS:	P12W7-P12W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P12W7
      OFFSETS:	29-31
       TOKENS:	P12W8-P12W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	نفسك
     IS_TRANS:	nfsk
        INDEX:	P12W8
      OFFSETS:	32-36
       TOKENS:	P12W9-P12W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	nafos+ik
        GLOSS:	same/self/selves/soul/souls+your

 INPUT STRING:	سكتك
     IS_TRANS:	sktk
        INDEX:	P12W9
      OFFSETS:	37-41
       TOKENS:	P12W11-P12W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sik~ap_1]
   UNSPLITVOC:	(sik~itik)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2FS
          VOC:	sik~+ap+ik
        GLOSS:	road/roads+[fem.sg.]+your

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P12W10
      OFFSETS:	42-43
       TOKENS:	P12W13-P12W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	باكلمك
     IS_TRANS:	bAklmk
        INDEX:	P13W1
      OFFSETS:	0-6
       TOKENS:	P13W1-P13W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(bAakal~imik)
          POS:	PROG_PART+IV1S+IV+IVSUFF_DO:2FS
          VOC:	bi+Aa+kal~im+ik
        GLOSS:	[present-tense]+I+talk/speak/talk to+you

 INPUT STRING:	موبايلك
     IS_TRANS:	mwbAylk
        INDEX:	P13W2
      OFFSETS:	7-14
       TOKENS:	P13W4-P13W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muwbAyol_1]
   UNSPLITVOC:	(muwbAyolik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	muwbAyol+ik
        GLOSS:	cell phone+your

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P14W1
      OFFSETS:	0-2
       TOKENS:	P14W1-P14W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P14W2
      OFFSETS:	3-7
       TOKENS:	P14W2-P14W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	الواتسبب
     IS_TRANS:	AlwAtsbb
        INDEX:	P14W3
      OFFSETS:	8-16
       TOKENS:	P14W3-P14W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wAtsabb_1]
   UNSPLITVOC:	(AlwAtsabb)
          POS:	DET+NOUN
          VOC:	Al+wAtsabb
        GLOSS:	the+whatsapp

 INPUT STRING:	شغال
     IS_TRANS:	$gAl
        INDEX:	P14W4
      OFFSETS:	17-21
       TOKENS:	P14W4-P14W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ag~Al_1]
   UNSPLITVOC:	($ag~Al)
          POS:	ADJ
          VOC:	$ag~Al
        GLOSS:	busy/occupied/in operation/running/functioning

 INPUT STRING:	لولو
     IS_TRANS:	lwlw
        INDEX:	P14W5
      OFFSETS:	22-26
       TOKENS:	P14W5-P14W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[luwluw_1]
   UNSPLITVOC:	(luwluw)
          POS:	NOUN_PROP
          VOC:	luwluw
        GLOSS:	Lulu

 INPUT STRING:	ايوا
     IS_TRANS:	AywA
        INDEX:	P15W1
      OFFSETS:	0-4
       TOKENS:	P15W1-P15W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ayowah_1]
   UNSPLITVOC:	(>ayowA)
          POS:	INTERJ
          VOC:	>ayowA
        GLOSS:	yes

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P15W2
      OFFSETS:	5-7
       TOKENS:	P15W2-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	ننوس
