 INPUT STRING:	انا
          VOC:	wi+ti+jiyb
        GLOSS:	and+you+explore/traverse

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P2W11
      OFFSETS:	34-36
       TOKENS:	P2W12-P2W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liiy)
          POS:	PREP+PRON_1S
          VOC:	li+iy
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+i

 INPUT STRING:	فشار
     IS_TRANS:	f$Ar
        INDEX:	P2W12
      OFFSETS:	37-41
       TOKENS:	P2W14-P2W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[fi$Ar_1]
   UNSPLITVOC:	(fi$Ar)
          POS:	NOUN
          VOC:	fi$Ar
        GLOSS:	pop corn

 INPUT STRING:	وأيس
     IS_TRANS:	w>ys
        INDEX:	P2W13
      OFFSETS:	42-46
       TOKENS:	P2W15-P2W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(w>ys)
          POS:	FOREIGN
          VOC:	w>ys
        GLOSS:	nogloss

 INPUT STRING:	كريم
     IS_TRANS:	krym
        INDEX:	P2W14
      OFFSETS:	47-51
       TOKENS:	P2W16-P2W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(krym)
          POS:	FOREIGN
          VOC:	krym
        GLOSS:	nogloss

 INPUT STRING:	وعصير
     IS_TRANS:	wESyr
        INDEX:	P2W15
      OFFSETS:	52-57
       TOKENS:	P2W17-P2W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EaSiyr_1]
   UNSPLITVOC:	(wiEaSiyr)
          POS:	CONJ+NOUN
          VOC:	wi+EaSiyr
        GLOSS:	and+juice/extract

 INPUT STRING:	ماشي
     IS_TRANS:	mA$y
        INDEX:	P3W1
      OFFSETS:	0-4
       TOKENS:	P3W1-P3W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA$iy_1]
   UNSPLITVOC:	(mA$iy)
          POS:	INTERJ
          VOC:	mA$iy
        GLOSS:	ok

 INPUT STRING:	حاضر
     IS_TRANS:	HADr
        INDEX:	P3W2
      OFFSETS:	5-9
       TOKENS:	P3W2-P3W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HADir_1]
   UNSPLITVOC:	(HADir)
          POS:	NOUN
          VOC:	HADir
        GLOSS:	ok

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P3W3
      OFFSETS:	10-11
       TOKENS:	P3W3-P3W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W4
      OFFSETS:	12-13
       TOKENS:	P3W4-P3W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W5
      OFFSETS:	13-14
       TOKENS:	P3W5-P3W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ماشي
     IS_TRANS:	mA$y
        INDEX:	P3W6
      OFFSETS:	14-18
       TOKENS:	P3W6-P3W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA$iy_1]
   UNSPLITVOC:	(mA$iy)
          POS:	INTERJ
          VOC:	mA$iy
        GLOSS:	ok

 INPUT STRING:	أي
     IS_TRANS:	>y
        INDEX:	P3W7
      OFFSETS:	19-21
       TOKENS:	P3W7-P3W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P3W8
      OFFSETS:	22-26
       TOKENS:	P3W8-P3W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P3W9
      OFFSETS:	27-29
       TOKENS:	P3W9-P3W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	نروح
     IS_TRANS:	nrwH
        INDEX:	P3W10
      OFFSETS:	30-34
       TOKENS:	P3W10-P3W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raw~aH_1]
   UNSPLITVOC:	(niraw~aH)
          POS:	IV1P+IV
          VOC:	ni+raw~aH
        GLOSS:	we+fan/ventilate/revive

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P4W1
      OFFSETS:	0-1
       TOKENS:	P4W1-P4W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P4W2
      OFFSETS:	2-3
       TOKENS:	P4W2-P4W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P4W3
      OFFSETS:	4-5
       TOKENS:	P4W3-P4W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P4W4
      OFFSETS:	6-8
       TOKENS:	P4W4-P4W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not/non-

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P4W5
      OFFSETS:	9-11
       TOKENS:	P4W5-P4W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	عم
     IS_TRANS:	Em
        INDEX:	P4W6
      OFFSETS:	12-14
       TOKENS:	P4W6-P4W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eam~_1]
   UNSPLITVOC:	(Eam~)
          POS:	NOUN
          VOC:	Eam~
        GLOSS:	paternal uncle/paternal uncles

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P4W7
      OFFSETS:	15-18
       TOKENS:	P4W7-P4W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P4W8
      OFFSETS:	19-23
       TOKENS:	P4W8-P4W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	حقيرة
     IS_TRANS:	Hqyrp
        INDEX:	P4W9
      OFFSETS:	24-29
       TOKENS:	P4W9-P4W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haqiyr_1]
   UNSPLITVOC:	(Haqiyrap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Haqiyr+ap
        GLOSS:	despised/despicable+[fem.sg.]

 INPUT STRING:	وزبالة
     IS_TRANS:	wzbAlp
        INDEX:	P4W10
      OFFSETS:	30-36
       TOKENS:	P4W10-P4W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zibAlap_1]
   UNSPLITVOC:	(wizibAlap)
          POS:	CONJ+ADJ+NSUFF_FEM_SG
          VOC:	wi+zibAl+ap
        GLOSS:	and+impure/dirty/greasy/filthy/rotting/rotten/impurity/filth+[fem.sg.]

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P4W11
      OFFSETS:	37-41
       TOKENS:	P4W12-P4W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P4W12
      OFFSETS:	42-43
       TOKENS:	P4W13-P4W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	وغلاوة
     IS_TRANS:	wglAwp
        INDEX:	P5W1
      OFFSETS:	0-6
       TOKENS:	P5W1-P5W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[galAwap_1]
   UNSPLITVOC:	(wigalAwap)
          POS:	CONJ+NOUN+NSUFF_FEM_SG
          VOC:	wi+galAw+ap
        GLOSS:	and+dearness/preciousness+[fem.sg.]

 INPUT STRING:	النونو
     IS_TRANS:	Alnwnw
        INDEX:	P5W2
      OFFSETS:	7-13
       TOKENS:	P5W3-P5W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuwnuw_1]
   UNSPLITVOC:	(Alnuwnuw)
          POS:	DET+NOUN
          VOC:	Al+nuwnuw
        GLOSS:	the+baby/cute sweet

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P5W3
      OFFSETS:	14-16
       TOKENS:	P5W4-P5W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	PSEUDO_VERB
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	تسامحني
     IS_TRANS:	tsAmHny
        INDEX:	P5W4
      OFFSETS:	17-24
       TOKENS:	P5W5-P5W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAmiH_1]
   UNSPLITVOC:	(tisAmoHiniy)
          POS:	IV2MS+IV+IVSUFF_DO:1S
          VOC:	ti+sAmoH+niy
        GLOSS:	you+treat kindly/forgive/pardon+me

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P5W5
      OFFSETS:	25-27
       TOKENS:	P5W7-P5W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	شيخ
     IS_TRANS:	$yx
        INDEX:	P5W6
      OFFSETS:	28-31
       TOKENS:	P5W8-P5W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ayx_1]
   UNSPLITVOC:	($ayx)
          POS:	NOUN
          VOC:	$ayx
        GLOSS:	Sheikh/chieftain/Sheikhs/chieftains/senators

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P6W1
      OFFSETS:	0-2
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	بلاش
     IS_TRANS:	blA$
        INDEX:	P6W2
      OFFSETS:	3-7
       TOKENS:	P6W2-P6W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balA$_1]
   UNSPLITVOC:	(balA$)
          POS:	NEG_PART
          VOC:	balA$
        GLOSS:	no/not/non-/except for/except/rhetorical question/do not/is

 INPUT STRING:	مراهقة
     IS_TRANS:	mrAhqp
        INDEX:	P6W3
      OFFSETS:	8-14
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[murAhoqap_1]
   UNSPLITVOC:	(murAhoqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	murAhoq+ap
        GLOSS:	adolescence+[fem.sg.]

 INPUT STRING:	فشار
     IS_TRANS:	f$Ar
        INDEX:	P6W4
      OFFSETS:	15-19
       TOKENS:	P6W4-P6W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[fi$Ar_1]
   UNSPLITVOC:	(fi$Ar)
          POS:	NOUN
          VOC:	fi$Ar
        GLOSS:	pop corn

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P6W5
      OFFSETS:	20-22
       TOKENS:	P6W5-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P7W1
      OFFSETS:	0-2
       TOKENS:	P7W1-P7W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	بره
     IS_TRANS:	brh
        INDEX:	P7W2
      OFFSETS:	3-6
       TOKENS:	P7W2-P7W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bar~ah_1]
   UNSPLITVOC:	(bar~ah)
          POS:	NOUN
          VOC:	bar~ah
        GLOSS:	outside/outer part/overseas/exterior/out of play/leaving/departing/exiting

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P7W3
      OFFSETS:	7-9
       TOKENS:	P7W3-P7W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P7W4
      OFFSETS:	10-12
       TOKENS:	P7W4-P7W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	جوه
     IS_TRANS:	jwh
        INDEX:	P7W5
      OFFSETS:	13-16
       TOKENS:	P7W5-P7W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[juw~ah_1]
   UNSPLITVOC:	(juw~ah)
          POS:	NOUN
          VOC:	juw~ah
        GLOSS:	in/at/over/about/by/ratio/within

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P7W6
      OFFSETS:	17-21
       TOKENS:	P7W6-P7W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+situation/case/matters/because of/matter/status/condition/for sake of

 INPUT STRING:	جوه
     IS_TRANS:	jwh
        INDEX:	P7W7
      OFFSETS:	22-25
       TOKENS:	P7W8-P7W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[juw~ah_1]
   UNSPLITVOC:	(juw~ah)
          POS:	NOUN
          VOC:	juw~ah
        GLOSS:	in/at/over/about/by/ratio/within

 INPUT STRING:	غالي
     IS_TRANS:	gAly
        INDEX:	P7W8
      OFFSETS:	26-30
       TOKENS:	P7W9-P7W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gAliy_1]
   UNSPLITVOC:	(gAliy)
          POS:	ADJ
          VOC:	gAliy
        GLOSS:	expensive/costly/dear/precious/beloved/dearly

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P7W9
      OFFSETS:	31-32
       TOKENS:	P7W10-P7W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	حقير
     IS_TRANS:	Hqyr
        INDEX:	P8W1
      OFFSETS:	0-4
       TOKENS:	P8W1-P8W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haqiyr_1]
   UNSPLITVOC:	(Haqiyr)
          POS:	ADJ
          VOC:	Haqiyr
        GLOSS:	despised/despicable

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P8W2
      OFFSETS:	5-6
       TOKENS:	P8W2-P8W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	شكراّ
