 INPUT STRING:	انا
        INDEX:	P1W18
      OFFSETS:	86-88
       TOKENS:	P1W25-P1W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	تجهيزات
     IS_TRANS:	tjhyzAt
        INDEX:	P1W19
      OFFSETS:	89-96
       TOKENS:	P1W26-P1W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tajohiyz_1]
   UNSPLITVOC:	(tajohiyzAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	tajohiyz+At
        GLOSS:	equipment/gear+[fem.pl.]

 INPUT STRING:	الشقة
     IS_TRANS:	Al$qp
        INDEX:	P1W20
      OFFSETS:	97-102
       TOKENS:	P1W27-P1W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aq~ap_1]
   UNSPLITVOC:	(Al$aq~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+$aq~+ap
        GLOSS:	the+apartment/apartments+[fem.sg.]

 INPUT STRING:	ويجعلها
     IS_TRANS:	wyjElhA
        INDEX:	P1W21
      OFFSETS:	103-110
       TOKENS:	P1W28-P1W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jaEal_1]
   UNSPLITVOC:	(wiyijoEalahA)
          POS:	SUB_CONJ+IV3MS+IV+IVSUFF_DO:3FS
          VOC:	wi+yi+joEal+hA
        GLOSS:	while+he/it+make/bring about/appoint+it/them/her

 INPUT STRING:	قدم
     IS_TRANS:	qdm
        INDEX:	P1W22
      OFFSETS:	111-114
       TOKENS:	P1W31-P1W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qadam_1]
   UNSPLITVOC:	(qadam)
          POS:	NOUN
          VOC:	qadam
        GLOSS:	foot/feet

 INPUT STRING:	جديد
     IS_TRANS:	jdyd
        INDEX:	P1W23
      OFFSETS:	115-119
       TOKENS:	P1W32-P1W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jidiyd_1]
   UNSPLITVOC:	(jidiyd)
          POS:	ADJ
          VOC:	jidiyd
        GLOSS:	new/modern/recent/again/anew/brand new/junior/inexperienced

 INPUT STRING:	بسعد
     IS_TRANS:	bsEd
        INDEX:	P1W24
      OFFSETS:	120-124
       TOKENS:	P1W33-P1W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[saEod_1]
   UNSPLITVOC:	(bisaEod)
          POS:	PREP+NOUN
          VOC:	bi+saEod
        GLOSS:	with+luck/happiness

 INPUT STRING:	جديد
     IS_TRANS:	jdyd
        INDEX:	P1W25
      OFFSETS:	125-129
       TOKENS:	P1W35-P1W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jadiyd_1]
   UNSPLITVOC:	(jadiyd)
          POS:	ADJ
          VOC:	jadiyd
        GLOSS:	new/modern

 INPUT STRING:	معلش
     IS_TRANS:	mEl$
        INDEX:	P2W1
      OFFSETS:	0-4
       TOKENS:	P2W1-P2W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoli$_1]
   UNSPLITVOC:	(maEoli$)
          POS:	INTERJ
          VOC:	maEoli$
        GLOSS:	sorry/never mind

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P2W2
      OFFSETS:	5-7
       TOKENS:	P2W2-P2W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	حبيبتي
     IS_TRANS:	Hbybty
        INDEX:	P2W3
      OFFSETS:	8-14
       TOKENS:	P2W3-P2W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Habiybap_1]
   UNSPLITVOC:	(Habiybtiy)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	Habiyb+ap+iy
        GLOSS:	beloved/lover/darling/dear/sweet heart/sweatheart/sweetheart+[fem.sg.]+my

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P2W4
      OFFSETS:	15-17
       TOKENS:	P2W5-P2W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	تأخيرة
     IS_TRANS:	t>xyrp
        INDEX:	P2W5
      OFFSETS:	18-24
       TOKENS:	P2W6-P2W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ta>oxiyrap_1]
   UNSPLITVOC:	(ta>oxiyrap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	ta>oxiyr+ap
        GLOSS:	delay+[fem.sg.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P2W6
      OFFSETS:	25-26
       TOKENS:	P2W7-P2W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and/particle introducing an oath

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P2W7
      OFFSETS:	27-31
       TOKENS:	P2W8-P2W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+her/she/them

 INPUT STRING:	خيرة
     IS_TRANS:	xyrp
        INDEX:	P2W8
      OFFSETS:	32-36
       TOKENS:	P2W10-P2W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xiyrap_1]
   UNSPLITVOC:	(xiyrap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	xiyr+ap
        GLOSS:	choice/pick/elite+[fem.sg.]

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P2W9
      OFFSETS:	37-39
       TOKENS:	P2W11-P2W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	أماني
     IS_TRANS:	>mAny
        INDEX:	P2W10
      OFFSETS:	40-45
       TOKENS:	P2W12-P2W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AamAniy_1]
   UNSPLITVOC:	(AmAniy)
          POS:	NOUN_PROP
          VOC:	AmAniy
        GLOSS:	Amani

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P2W11
      OFFSETS:	46-47
       TOKENS:	P2W13-P2W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P2W12
      OFFSETS:	47-48
       TOKENS:	P2W14-P2W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P2W13
      OFFSETS:	49-53
       TOKENS:	P2W15-P2W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	المستعان
     IS_TRANS:	AlmstEAn
        INDEX:	P2W14
      OFFSETS:	54-62
       TOKENS:	P2W17-P2W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[AlmusotaEAn_1]
   UNSPLITVOC:	(AlmusotaEAn)
          POS:	DET+ADJ
          VOC:	Al+musotaEAn
        GLOSS:	the+asked for help

 INPUT STRING:	يارب
     IS_TRANS:	yArb
        INDEX:	P2W15
      OFFSETS:	63-67
       TOKENS:	P2W18-P2W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab_1]
   UNSPLITVOC:	(yA_rab)
          POS:	VOC_PART+NOUN
          VOC:	yA+rab
        GLOSS:	O/oh+master/lord/God/loard

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P2W16
      OFFSETS:	68-69
       TOKENS:	P2W20-P2W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and/particle introducing an oath

 INPUT STRING:	يجعلها
     IS_TRANS:	yjElhA
        INDEX:	P2W17
      OFFSETS:	70-76
       TOKENS:	P2W21-P2W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[jaEal]
   UNSPLITVOC:	(yijoEalhA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+joEal+hA
        GLOSS:	he/it+make/bring about/appoint+it/them/her

 INPUT STRING:	قدم
     IS_TRANS:	qdm
        INDEX:	P2W18
      OFFSETS:	77-80
       TOKENS:	P2W23-P2W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qadam_1]
   UNSPLITVOC:	(qadam)
          POS:	NOUN
          VOC:	qadam
        GLOSS:	foot/feet

 INPUT STRING:	سعد
     IS_TRANS:	sEd
        INDEX:	P2W19
      OFFSETS:	81-84
       TOKENS:	P2W24-P2W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[saEod_1]
   UNSPLITVOC:	(saEod)
          POS:	NOUN
          VOC:	saEod
        GLOSS:	good luck/felicity

 INPUT STRING:	علينا
     IS_TRANS:	ElynA
        INDEX:	P2W20
      OFFSETS:	85-90
       TOKENS:	P2W25-P2W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EaliynA)
          POS:	PREP+PRON_1P
          VOC:	EalaY+nA
        GLOSS:	on/above+us

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P2W21
      OFFSETS:	91-92
       TOKENS:	P2W27-P2W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	عليكم
     IS_TRANS:	Elykm
        INDEX:	P2W22
      OFFSETS:	93-98
       TOKENS:	P2W28-P2W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaYkum)
          POS:	PREP+PRON_2P
          VOC:	EalaY+kum
        GLOSS:	on/above+you

 INPUT STRING:	جميعا
     IS_TRANS:	jmyEA
        INDEX:	P2W23
      OFFSETS:	99-104
       TOKENS:	P2W30-P2W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamiyE_1]
   UNSPLITVOC:	(jamiyEAF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	jamiyE+AF
        GLOSS:	all+[acc.indef.]

 INPUT STRING:	يارب
     IS_TRANS:	yArb
        INDEX:	P2W24
      OFFSETS:	105-109
       TOKENS:	P2W31-P2W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab_1]
   UNSPLITVOC:	(yA_rab)
          POS:	VOC_PART+NOUN
          VOC:	yA+rab
        GLOSS:	O/oh+master/lord/God/loard

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P2W25
      OFFSETS:	110-115
       TOKENS:	P2W33-P2W33
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	امين
     IS_TRANS:	Amyn
        INDEX:	P2W26
      OFFSETS:	116-120
       TOKENS:	P2W34-P2W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amiyn_1]
   UNSPLITVOC:	(>amiyn)
          POS:	NOUN.VN
          VOC:	>amiyn
        GLOSS:	secretary/trustees/secretaries/amine (chem.)

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P2W27
      OFFSETS:	120-121
       TOKENS:	P2W35-P2W35
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	تسلمي
     IS_TRANS:	tslmy
        INDEX:	P3W1
      OFFSETS:	0-5
       TOKENS:	P3W1-P3W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sal~im_1]
   UNSPLITVOC:	(tisal~imiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+sal~im+iy
        GLOSS:	you+greet/hand over/surrender/be safe+you

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P3W2
      OFFSETS:	6-8
       TOKENS:	P3W2-P3W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	حبيتي
     IS_TRANS:	Hbyty
        INDEX:	P3W3
      OFFSETS:	9-14
       TOKENS:	P3W3-P3W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Habib_1]
   UNSPLITVOC:	(Habiyatiy)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	Habiy+at+iy
        GLOSS:	darling+[fem.sg.]+my

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P3W4
      OFFSETS:	15-19
       TOKENS:	P3W5-P3W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	خلصتي
     IS_TRANS:	xlSty
        INDEX:	P3W5
      OFFSETS:	20-25
       TOKENS:	P3W6-P3W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aS_1]
   UNSPLITVOC:	(xal~aStiy)
          POS:	PV+PVSUFF_SUBJ:2FS
          VOC:	xal~aS+tiy
        GLOSS:	purify/refine/clarify/finish+you

 INPUT STRING:	فرش
     IS_TRANS:	fr$
        INDEX:	P3W6
      OFFSETS:	26-29
       TOKENS:	P3W7-P3W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faro$_1]
   UNSPLITVOC:	(faro$)
          POS:	NOUN
          VOC:	faro$
        GLOSS:	household effects

 INPUT STRING:	وامورك
     IS_TRANS:	wAmwrk
        INDEX:	P3W7
      OFFSETS:	30-36
       TOKENS:	P3W8-P3W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amor_1]
   UNSPLITVOC:	(wiAumuwrk)
          POS:	CONJ+NOUN+POSS_PRON_2MS
          VOC:	wi+Aumuwr+ak
        GLOSS:	and+matter/issue/matters/issues/order/command/orders/commands+your

 INPUT STRING:	استقرت
     IS_TRANS:	Astqrt
        INDEX:	P3W8
      OFFSETS:	37-43
       TOKENS:	P3W11-P3W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisotaqar~_1]
   UNSPLITVOC:	(Aisotaqar~it)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	Aisotaqar~+it
        GLOSS:	settle down+it/they/she

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P3W9
      OFFSETS:	44-45
       TOKENS:	P3W12-P3W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P3W10
      OFFSETS:	46-48
       TOKENS:	P3W13-P3W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	محتاجة
     IS_TRANS:	mHtAjp
        INDEX:	P3W11
      OFFSETS:	49-55
       TOKENS:	P3W14-P3W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miHotAj_1]
   UNSPLITVOC:	(miHotAjap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	miHotAj+ap
        GLOSS:	in need/wanting/requiring/needing/needy/poor/destitute/por+[fem.sg.]

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P3W12
      OFFSETS:	56-58
       TOKENS:	P3W15-P3W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	شي
     IS_TRANS:	$y
