 INPUT STRING:	صباح
        GLOSS:	diminutive of Mona

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P2W4
      OFFSETS:	13-17
       TOKENS:	P2W5-P2W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P2W5
      OFFSETS:	18-22
       TOKENS:	P2W6-P2W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	وحشاني
     IS_TRANS:	wH$Any
        INDEX:	P2W6
      OFFSETS:	23-29
       TOKENS:	P2W7-P2W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[waHi$_1]
   UNSPLITVOC:	(waH$apniy)
          POS:	ADJ.VN+NSUFF_FEM_SG+PRON_1S
          VOC:	wH$+ap+niy
        GLOSS:	missing you+[fem.sg.]+I

 INPUT STRING:	فبنك
     IS_TRANS:	fbnk
        INDEX:	P3W1
      OFFSETS:	0-4
       TOKENS:	P3W1-P3W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(fbnk)
          POS:	TYPO
          VOC:	fbnk
        GLOSS:	nogloss

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P3W2
      OFFSETS:	5-7
       TOKENS:	P3W2-P3W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	بنتي
     IS_TRANS:	bnty
        INDEX:	P3W3
      OFFSETS:	8-12
       TOKENS:	P3W3-P3W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[binot_1]
   UNSPLITVOC:	(binotiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	binot+iy
        GLOSS:	daughter/girl/daughters/girls+my

 INPUT STRING:	غاطسانه
     IS_TRANS:	gATsAnh
        INDEX:	P3W4
      OFFSETS:	13-20
       TOKENS:	P3W5-P3W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[gATsAn_1]
   UNSPLITVOC:	(gATsAnap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	gATsAn+ap
        GLOSS:	hidden/missing+[fem.sg.]

 INPUT STRING:	فيم
     IS_TRANS:	fym
        INDEX:	P3W5
      OFFSETS:	21-24
       TOKENS:	P3W6-P3W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(fym)
          POS:	TYPO
          VOC:	fym
        GLOSS:	nogloss

 INPUT STRING:	اخبارك
     IS_TRANS:	AxbArk
        INDEX:	P4W1
      OFFSETS:	0-6
       TOKENS:	P4W1-P4W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xabar_1]
   UNSPLITVOC:	(>axobArik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	>axobAr+ik
        GLOSS:	news/report/reports+your

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P4W2
      OFFSETS:	7-10
       TOKENS:	P4W3-P4W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aiyh_1]
   UNSPLITVOC:	(Aiyh)
          POS:	INTERROG_PRON
          VOC:	Aiyh
        GLOSS:	what

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P4W3
      OFFSETS:	10-11
       TOKENS:	P4W4-P4W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P4W4
      OFFSETS:	11-12
       TOKENS:	P4W5-P4W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P4W5
      OFFSETS:	13-17
       TOKENS:	P4W6-P4W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	الي
     IS_TRANS:	Aly
        INDEX:	P4W6
      OFFSETS:	18-21
       TOKENS:	P4W7-P4W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Ailliy_1]
   UNSPLITVOC:	(Ailliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	فينك
     IS_TRANS:	fynk
        INDEX:	P4W7
      OFFSETS:	22-26
       TOKENS:	P4W8-P4W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiyn_1]
   UNSPLITVOC:	(fiynik)
          POS:	INTERROG_ADV+PRON_2FS
          VOC:	fiyn+ik
        GLOSS:	where+you

 INPUT STRING:	اخر
     IS_TRANS:	Axr
        INDEX:	P5W1
      OFFSETS:	0-3
       TOKENS:	P5W1-P5W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[|axir_1]
   UNSPLITVOC:	(|axir)
          POS:	ADJ
          VOC:	|axir
        GLOSS:	other/another/last/end/the last/extreme/utmost/second

 INPUT STRING:	كام
     IS_TRANS:	kAm
        INDEX:	P5W2
      OFFSETS:	4-7
       TOKENS:	P5W2-P5W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAm_1]
   UNSPLITVOC:	(kAm)
          POS:	NOUN_QUANT
          VOC:	kAm
        GLOSS:	some/few

 INPUT STRING:	مرة
     IS_TRANS:	mrp
        INDEX:	P5W3
      OFFSETS:	8-11
       TOKENS:	P5W3-P5W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mar~ap_1]
   UNSPLITVOC:	(mar~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	mar~+ap
        GLOSS:	occasion/time/moment/occasions/times/moments/once/one time+[fem.sg.]

 INPUT STRING:	كلمتك
     IS_TRANS:	klmtk
        INDEX:	P5W4
      OFFSETS:	12-17
       TOKENS:	P5W4-P5W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(kal~imtik)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:2FS
          VOC:	kal~im+t+ik
        GLOSS:	talk/speak/talk to+I+you

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P5W5
      OFFSETS:	18-22
       TOKENS:	P5W6-P5W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+it/she

 INPUT STRING:	حسيتك
     IS_TRANS:	Hsytk
        INDEX:	P5W6
      OFFSETS:	23-28
       TOKENS:	P5W8-P5W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Has~_1]
   UNSPLITVOC:	(Has~aytik)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:2FS
          VOC:	Has~+ayt+ik
        GLOSS:	feel+I+you

 INPUT STRING:	مشغوله
     IS_TRANS:	m$gwlh
        INDEX:	P5W7
      OFFSETS:	29-35
       TOKENS:	P5W10-P5W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$oguwl_1]
   UNSPLITVOC:	(ma$oguwlap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	ma$oguwl+ap
        GLOSS:	busy/occupied+[fem.sg.]

 INPUT STRING:	الحمد
     IS_TRANS:	AlHmd
        INDEX:	P6W1
      OFFSETS:	0-5
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hamod_1]
   UNSPLITVOC:	(AlHamod)
          POS:	DET+NOUN
          VOC:	Al+Hamod
        GLOSS:	the+commendation/praise

 INPUT STRING:	لله
     IS_TRANS:	llh
        INDEX:	P6W2
      OFFSETS:	6-9
       TOKENS:	P6W2-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(lil~ah)
          POS:	PREP+NOUN_PROP
          VOC:	li+All~ah
        GLOSS:	for/to+Allah/God

 INPUT STRING:	اه
     IS_TRANS:	Ah
        INDEX:	P7W1
      OFFSETS:	0-2
       TOKENS:	P7W1-P7W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	كما
     IS_TRANS:	kmA
        INDEX:	P7W2
      OFFSETS:	3-6
       TOKENS:	P7W2-P7W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(kmA)
          POS:	TYPO
          VOC:	kmA
        GLOSS:	nogloss

 INPUT STRING:	بنحضر
     IS_TRANS:	bnHDr
        INDEX:	P7W3
      OFFSETS:	7-12
       TOKENS:	P7W3-P7W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaD~ar_1]
   UNSPLITVOC:	(biniHaD~ar)
          POS:	PROG_PART+IV1P+IV
          VOC:	bi+ni+HaD~ar
        GLOSS:	[present-tense]+we+prepare/be prepared

 INPUT STRING:	للسفر
     IS_TRANS:	llsfr
        INDEX:	P7W4
      OFFSETS:	13-18
       TOKENS:	P7W5-P7W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[safar_1]
   UNSPLITVOC:	(lils~afar)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+safar
        GLOSS:	for/to+the+travel/trip/journeys

 INPUT STRING:	روحما
     IS_TRANS:	rwHmA
        INDEX:	P7W5
      OFFSETS:	19-24
       TOKENS:	P7W7-P7W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(rwHmA)
          POS:	TYPO
          VOC:	rwHmA
        GLOSS:	nogloss

 INPUT STRING:	شارم
     IS_TRANS:	$Arm
        INDEX:	P7W6
      OFFSETS:	25-29
       TOKENS:	P7W8-P7W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$Arm_1]
   UNSPLITVOC:	($Arm)
          POS:	NOUN_PROP
          VOC:	$Arm
        GLOSS:	Sharm El Sheikh

 INPUT STRING:	زي
     IS_TRANS:	zy
        INDEX:	P7W7
      OFFSETS:	30-32
       TOKENS:	P7W9-P7W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	as/like

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P7W8
      OFFSETS:	33-35
       TOKENS:	P7W10-P7W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_8]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that

 INPUT STRING:	قولتلك
     IS_TRANS:	qwltlk
        INDEX:	P7W9
      OFFSETS:	36-42
       TOKENS:	P7W11-P7W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(quwlt_lik)
          POS:	PV+PVSUFF_SUBJ:1S+PREP+PRON_2FS
          VOC:	quwl+t+li+ik
        GLOSS:	said/say/be said/(for example)+I+to/for+you

 INPUT STRING:	اه
     IS_TRANS:	Ah
        INDEX:	P8W1
      OFFSETS:	0-2
       TOKENS:	P8W1-P8W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	طب
     IS_TRANS:	Tb
        INDEX:	P8W2
      OFFSETS:	3-5
       TOKENS:	P8W2-P8W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tab_1]
   UNSPLITVOC:	(Tab)
          POS:	INTERJ
          VOC:	Tab
        GLOSS:	ok

 INPUT STRING:	كويس
     IS_TRANS:	kwys
        INDEX:	P8W3
      OFFSETS:	6-10
       TOKENS:	P8W3-P8W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kuway~is_1]
   UNSPLITVOC:	(kuway~is)
          POS:	ADJ
          VOC:	kuway~is
        GLOSS:	beautiful/nice/fine (arts)/brilliant/pleasant/shining with light/pretty/attractive

 INPUT STRING:	كانت
     IS_TRANS:	kAnt
        INDEX:	P9W1
      OFFSETS:	0-4
       TOKENS:	P9W1-P9W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAnit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	kAn+it
        GLOSS:	be/was/were+it/they/she

 INPUT STRING:	حلوة
     IS_TRANS:	Hlwp
        INDEX:	P9W2
      OFFSETS:	5-9
       TOKENS:	P9W2-P9W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilow_1]
   UNSPLITVOC:	(Hilowap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Hilow+ap
        GLOSS:	nice+[fem.sg.]

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P9W3
      OFFSETS:	9-10
       TOKENS:	P9W3-P9W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P10W1
      OFFSETS:	0-2
       TOKENS:	P10W1-P10W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but/yet

 INPUT STRING:	عمر
     IS_TRANS:	Emr
        INDEX:	P10W2
      OFFSETS:	3-6
       TOKENS:	P10W2-P10W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eumar_1]
   UNSPLITVOC:	(Eumar)
          POS:	NOUN_PROP
          VOC:	Eumar
        GLOSS:	Omar/Umar

 INPUT STRING:	طلع
     IS_TRANS:	TlE
        INDEX:	P10W3
      OFFSETS:	7-10
       TOKENS:	P10W3-P10W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tal~aE_1]
   UNSPLITVOC:	(Tal~aE)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Tal~aE+(null)
        GLOSS:	apear/rise/appear+he/it

 INPUT STRING:	عينا
     IS_TRANS:	EynA
        INDEX:	P10W4
      OFFSETS:	11-15
       TOKENS:	P10W4-P10W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eiyn_1]
   UNSPLITVOC:	(Eiyn~A)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Eiyn+nA
        GLOSS:	eyes+our

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P10W5
      OFFSETS:	16-18
       TOKENS:	P10W6-P10W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عايز
     IS_TRANS:	EAyz
        INDEX:	P10W6
      OFFSETS:	19-23
       TOKENS:	P10W7-P10W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyiz)
          POS:	ADJ
          VOC:	EAyiz
        GLOSS:	needing/liking/requiring/wanting/desiring

 INPUT STRING:	يقعد
     IS_TRANS:	yqEd
        INDEX:	P10W7
      OFFSETS:	24-28
       TOKENS:	P10W8-P10W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaEad_1]
   UNSPLITVOC:	(yuqoEud)
          POS:	IV3MS+IV
          VOC:	yu+qoEud
        GLOSS:	he/it+sit down/be seated/remain

 INPUT STRING:	ابدا
     IS_TRANS:	AbdA
        INDEX:	P10W8
      OFFSETS:	29-33
       TOKENS:	P10W9-P10W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abad_1]
   UNSPLITVOC:	(>abadAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>abad+AF
        GLOSS:	eternity/forever/never/definitely not/not at all+[acc.indef.]

 INPUT STRING:	"
     IS_TRANS:	"
        INDEX:	P10W9
      OFFSETS:	33-34
       TOKENS:	P10W10-P10W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(")
          POS:	PUNC
          VOC:	"
        GLOSS:	"

 INPUT STRING:	مكناش
     IS_TRANS:	mknA$
        INDEX:	P10W10
      OFFSETS:	34-39
       TOKENS:	P10W11-P10W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(mA_kun~A$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:1P+NEG_PART
          VOC:	mA+kun+~A+$
        GLOSS:	not+be/was/were+we+not

 INPUT STRING:	بنعرف
     IS_TRANS:	bnErf
        INDEX:	P10W11
      OFFSETS:	40-45
       TOKENS:	P10W14-P10W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(biniEoraf)
          POS:	PROG_PART+IV1P+IV
          VOC:	bi+ni+Eoraf
        GLOSS:	[present-tense]+we+know

 INPUT STRING:	ناكل
     IS_TRANS:	nAkl
        INDEX:	P10W12
      OFFSETS:	46-50
       TOKENS:	P10W16-P10W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aakal_1]
   UNSPLITVOC:	(nAkul)
          POS:	IV1P+IV
          VOC:	n+Akul
        GLOSS:	we+eat

 INPUT STRING:	منو
     IS_TRANS:	mnw
        INDEX:	P10W13
      OFFSETS:	51-54
       TOKENS:	P10W17-P10W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min~uh)
          POS:	PREP+PRON_3MS
          VOC:	min+uh
        GLOSS:	from+it/him

 INPUT STRING:	فرحان
     IS_TRANS:	frHAn
        INDEX:	P11W1
      OFFSETS:	0-5
       TOKENS:	P11W1-P11W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroHAn_1]
   UNSPLITVOC:	(faroHAn)
          POS:	ADJ
          VOC:	faroHAn
        GLOSS:	cheerful/delighted

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P12W1
      OFFSETS:	0-3
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[giyr_1]
   UNSPLITVOC:	(giyr)
          POS:	NOUN
          VOC:	gayr
        GLOSS:	not/other

 INPUT STRING:	الفضيحة
     IS_TRANS:	AlfDyHp
        INDEX:	P12W2
      OFFSETS:	4-11
       TOKENS:	P12W2-P12W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiDiyHap_1]
   UNSPLITVOC:	(AlfiDiyHap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+fiDiyH+ap
        GLOSS:	the+scandal+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P12W3
      OFFSETS:	12-14
       TOKENS:	P12W3-P12W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الطيارة
