 INPUT STRING:	انا
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_8]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that/if/unless/whether/as long as/as soon as

 INPUT STRING:	أوصل
     IS_TRANS:	>wSl
        INDEX:	P1W19
      OFFSETS:	84-88
       TOKENS:	P1W24-P1W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wiSil_1]
   UNSPLITVOC:	(AawoSal)
          POS:	IV1S+IV
          VOC:	Aa+woSal
        GLOSS:	I+connect/arrive/reach

 INPUT STRING:	الهولتل
     IS_TRANS:	Alhwltl
        INDEX:	P1W20
      OFFSETS:	89-96
       TOKENS:	P1W25-P1W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Alhwltl)
          POS:	FOREIGN
          VOC:	Alhwltl
        GLOSS:	nogloss

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P1W21
      OFFSETS:	97-99
       TOKENS:	P1W26-P1W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P1W22
      OFFSETS:	100-103
       TOKENS:	P1W27-P1W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P1W23
      OFFSETS:	104-108
       TOKENS:	P1W28-P1W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	مية
     IS_TRANS:	myp
        INDEX:	P2W1
      OFFSETS:	0-3
       TOKENS:	P2W1-P2W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(myp)
          POS:	TYPO
          VOC:	myp
        GLOSS:	nogloss

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P2W2
      OFFSETS:	4-7
       TOKENS:	P2W2-P2W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	أخبار
     IS_TRANS:	>xbAr
        INDEX:	P2W3
      OFFSETS:	8-13
       TOKENS:	P2W3-P2W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>axobAr_1]
   UNSPLITVOC:	(>axobAr)
          POS:	NOUN
          VOC:	>axobAr
        GLOSS:	report/news

 INPUT STRING:	باريس
     IS_TRANS:	bArys
        INDEX:	P2W4
      OFFSETS:	14-19
       TOKENS:	P2W4-P2W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAriys_1]
   UNSPLITVOC:	(bAriys)
          POS:	NOUN_PROP
          VOC:	bAriys
        GLOSS:	Paris

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P2W5
      OFFSETS:	20-21
       TOKENS:	P2W5-P2W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P2W6
      OFFSETS:	22-26
       TOKENS:	P2W6-P2W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	معاكي
     IS_TRANS:	mEAky
        INDEX:	P2W7
      OFFSETS:	27-32
       TOKENS:	P2W8-P2W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEAkiy)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	maEa+ik
        GLOSS:	with+your

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P2W8
      OFFSETS:	33-35
       TOKENS:	P2W10-P2W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	رب
     IS_TRANS:	rb
        INDEX:	P2W9
      OFFSETS:	36-38
       TOKENS:	P2W11-P2W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~)
          POS:	NOUN
          VOC:	rab~
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P2W10
      OFFSETS:	39-40
       TOKENS:	P2W12-P2W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P3W1
      OFFSETS:	0-2
       TOKENS:	P3W1-P3W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	ينفع
     IS_TRANS:	ynfE
        INDEX:	P3W2
      OFFSETS:	3-7
       TOKENS:	P3W2-P3W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifiE_1]
   UNSPLITVOC:	(yinofaE)
          POS:	IV3MS+IV
          VOC:	yi+nofaE
        GLOSS:	he/it+be of use

 INPUT STRING:	تطلعي
     IS_TRANS:	tTlEy
        INDEX:	P3W3
      OFFSETS:	8-13
       TOKENS:	P3W3-P3W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TiliE_1]
   UNSPLITVOC:	(tiTolaEiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+TolaE+iy
        GLOSS:	you+ascend/begin to/rise/start/seems/come out/get out/turn be+you

 INPUT STRING:	البلازا
     IS_TRANS:	AlblAzA
        INDEX:	P3W4
      OFFSETS:	14-21
       TOKENS:	P3W4-P3W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[blAzA_1]
   UNSPLITVOC:	(AlblAzA)
          POS:	DET+NOUN_PROP
          VOC:	Al+blAzA
        GLOSS:	the+Plaza

 INPUT STRING:	رني
     IS_TRANS:	rny
        INDEX:	P3W5
      OFFSETS:	22-25
       TOKENS:	P3W5-P3W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ran_1]
   UNSPLITVOC:	(rin~iy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	rin~+iy
        GLOSS:	give me a ring+you

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P3W6
      OFFSETS:	26-28
       TOKENS:	P3W6-P3W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liy)
          POS:	PREP+PRON_1S
          VOC:	li+iy
        GLOSS:	for/to+me

 INPUT STRING:	نو
     IS_TRANS:	nw
        INDEX:	P3W7
      OFFSETS:	29-31
       TOKENS:	P3W8-P3W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(nw)
          POS:	FOREIGN
          VOC:	nw
        GLOSS:	nogloss

 INPUT STRING:	وكلمني
     IS_TRANS:	wklmny
        INDEX:	P3W8
      OFFSETS:	32-38
       TOKENS:	P3W9-P3W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(wikal~imniy)
          POS:	CONJ+CV+CVSUFF_SUBJ:2MS+CVSUFF_DO:1S
          VOC:	wi+kal~im+(null)+niy
        GLOSS:	and+talk/speak/talk to+you+me

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P3W9
      OFFSETS:	39-42
       TOKENS:	P3W12-P3W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	فبر
     IS_TRANS:	fbr
        INDEX:	P3W10
      OFFSETS:	43-46
       TOKENS:	P3W13-P3W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fibor_1]
   UNSPLITVOC:	(fibor)
          POS:	NOUN
          VOC:	fibor
        GLOSS:	viber

 INPUT STRING:	أول
     IS_TRANS:	>wl
        INDEX:	P3W11
      OFFSETS:	47-50
       TOKENS:	P3W14-P3W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aaw~il_1]
   UNSPLITVOC:	(Aw~il)
          POS:	ADJ
          VOC:	Aw~il
        GLOSS:	first/explain/interpret/be explained/be interpreted/first-place/best/top

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P3W12
      OFFSETS:	51-53
       TOKENS:	P3W15-P3W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_8]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that/if/unless/whether/as long as/as soon as

 INPUT STRING:	تطلعي
     IS_TRANS:	tTlEy
        INDEX:	P3W13
      OFFSETS:	54-59
       TOKENS:	P3W16-P3W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TiliE_1]
   UNSPLITVOC:	(tiTolaEiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+TolaE+iy
        GLOSS:	you+ascend/begin to/rise/start/seems/come out/get out/turn be+you

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P4W1
      OFFSETS:	0-3
       TOKENS:	P4W1-P4W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	حأطلع
     IS_TRANS:	H>TlE
        INDEX:	P4W2
      OFFSETS:	4-9
       TOKENS:	P4W2-P4W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TiliE_1]
   UNSPLITVOC:	(HaAaTolaE)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+TolaE
        GLOSS:	will+I+ascend/begin to/rise/start/seems/come out/get out/turn be

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P4W3
      OFFSETS:	10-14
       TOKENS:	P4W4-P4W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	نص
     IS_TRANS:	nS
        INDEX:	P4W4
      OFFSETS:	15-17
       TOKENS:	P4W5-P4W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuS~_1]
   UNSPLITVOC:	(nuS~)
          POS:	NOUN_QUANT
          VOC:	nuS~
        GLOSS:	halves/half/centre half/splitting/crack/gap/cracks/gaps

 INPUT STRING:	ساعة
     IS_TRANS:	sAEp
        INDEX:	P4W5
      OFFSETS:	18-22
       TOKENS:	P4W6-P4W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAEap_1]
   UNSPLITVOC:	(sAEap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	sAE+ap
        GLOSS:	hour/time/hours/clock/watch/timepiece/clocks/watches+[fem.sg.]

 INPUT STRING:	حأكلمك
     IS_TRANS:	H>klmk
        INDEX:	P4W6
      OFFSETS:	23-29
       TOKENS:	P4W7-P4W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(HaAakal~imik)
          POS:	FUT_PART+IV1S+IV+IVSUFF_DO:2FS
          VOC:	Ha+Aa+kal~im+ik
        GLOSS:	will+I+talk/speak/talk to+you

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P4W7
      OFFSETS:	30-32
       TOKENS:	P4W10-P4W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P4W8
      OFFSETS:	33-36
       TOKENS:	P4W11-P4W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P4W9
      OFFSETS:	37-41
       TOKENS:	P4W12-P4W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	معلش
     IS_TRANS:	mEl$
        INDEX:	P4W10
      OFFSETS:	42-46
       TOKENS:	P4W13-P4W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoli$_1]
   UNSPLITVOC:	(maEoli$)
          POS:	INTERJ
          VOC:	maEoli$
        GLOSS:	sorry/never mind

 INPUT STRING:	كنت
     IS_TRANS:	knt
        INDEX:	P4W11
      OFFSETS:	47-50
       TOKENS:	P4W14-P4W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kunt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	kun+t
        GLOSS:	be/was/were+I

 INPUT STRING:	بأتكلم
     IS_TRANS:	b>tklm
        INDEX:	P4W12
      OFFSETS:	51-57
       TOKENS:	P4W15-P4W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokal~im_1]
   UNSPLITVOC:	(bAatokal~im)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+tokal~im
        GLOSS:	[present-tense]+I+speak/talk/discuss

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P4W13
      OFFSETS:	58-60
       TOKENS:	P4W17-P4W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maE
        GLOSS:	with

 INPUT STRING:	دكتور
     IS_TRANS:	dktwr
        INDEX:	P4W14
      OFFSETS:	61-66
       TOKENS:	P4W18-P4W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dukotawr_1]
   UNSPLITVOC:	(dukotawr)
          POS:	NOUN
          VOC:	dukotawr
        GLOSS:	doctor

 INPUT STRING:	سامح
     IS_TRANS:	sAmH
        INDEX:	P4W15
      OFFSETS:	67-71
       TOKENS:	P4W19-P4W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAmiH_1]
   UNSPLITVOC:	(sAmiH)
          POS:	NOUN_PROP
          VOC:	sAmiH
        GLOSS:	Samih

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P4W16
      OFFSETS:	72-73
       TOKENS:	P4W20-P4W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	ناني
     IS_TRANS:	nAny
        INDEX:	P5W1
      OFFSETS:	0-4
       TOKENS:	P5W1-P5W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAniy_1]
   UNSPLITVOC:	(nAniy)
          POS:	NOUN_PROP
          VOC:	nAniy
        GLOSS:	Nani

 INPUT STRING:	ابعتي
     IS_TRANS:	AbEty
        INDEX:	P5W2
      OFFSETS:	5-10
       TOKENS:	P5W2-P5W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[baEav_1]
   UNSPLITVOC:	(AiboEatiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	AiboEat+iy
        GLOSS:	send+you

 INPUT STRING:	مسك
     IS_TRANS:	msk
        INDEX:	P5W3
      OFFSETS:	11-14
       TOKENS:	P5W3-P5W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(msk)
          POS:	FOREIGN
          VOC:	msk
        GLOSS:	nogloss

 INPUT STRING:	الكريم
     IS_TRANS:	Alkrym
        INDEX:	P5W4
      OFFSETS:	15-21
